Gene	hurdle.Pr(>Chisq)	FDR	logFC
TMEM51	5.6244819137938e-05	0.000140273223633171	0.0415471896209103
EFHD2	0.00833386666471359	0.0115007359973047	0.0176296564509764
CASP9	0.209159987812444	0.221396336553422	-0.00496580032838721
DNAJC16	0.000609405974863633	0.00113524636531567	-0.0232228758546167
DDI2	2.19773565071522e-07	1.03833444882727e-06	-0.0164178828777327
PLEKHM2	2.28318015363358e-07	1.07413248136852e-06	-0.0771773730736097
FBLIM1	0.00712867161902061	0.00999110241945131	-0.0298402935837963
FLJ37453	1.62596979423613e-07	7.93683816826772e-07	0.0330151283025047
SPEN	5.24534038375762e-12	6.20148519911247e-11	-0.158592743121277
ZBTB17	1.17237625327868e-09	9.01084404109032e-09	-0.0691858611610743
ARHGEF19	0.00244036223337779	0.00387519749788623	-0.0221924327705352
FBXO42	1.30058969502265e-10	1.20859035404109e-09	-0.0412156272519402
SZRD1	0.00926305063957136	0.0126288945591745	0.0227817501390825
NECAP2	1.63046689090287e-06	6.21889198582035e-06	-0.0502488455782332
NBPF1	3.16397601999757e-06	1.10975413935182e-05	-0.0454157615280611
CROCC	5.27638519471721e-09	3.60809027900791e-08	-0.0507927523605071
BX284668.6	0.000901602075989061	0.00160467300408837	0.0122169547357599
ATP13A2	0.0445547639263237	0.0524934721042052	-0.0393803237465828
SDHB	0.0106502783670221	0.0143030404328613	0.0135205503741855
PADI2	0.0156134894001235	0.0201764412277757	0.00073834834685859
RCC2	1.02940998627029e-09	8.00140815840089e-09	-0.0899304187226764
ARHGEF10L	3.49506061289348e-05	9.2073285731812e-05	-0.0568172446207503
IGSF21	1.10185192462369e-16	2.50594367885087e-15	0.00784109799456267
ALDH4A1	0.000227364717932872	0.000476622948869579	-0.0102596498696352
IFFO2	0.0178481345026453	0.0227559522581488	-0.0136469839141481
UBR4	0.00154198354345066	0.0025776409822287	-0.0563850728047282
EMC1-AS1	0.575992103853122	0.583638228188682	-0.000923206145086584
EMC1	0.0622178437836316	0.0714160268918696	-0.0120671705056375
MRTO4	0.0843877004921065	0.0947964483177057	0.0210891747834301
AKR7A2	4.12832218108185e-07	1.81953081189291e-06	0.083226481921602
SLC66A1	0.000387871316340304	0.000763188382339413	-0.0320329541044074
CAPZB	2.06388318885613e-11	2.20333963159964e-10	-0.164062672210601
MICOS10	0.000348419270436346	0.000694620396643665	0.132115802860829
NBL1	0.0364925673491151	0.0437846276682133	0.028425390352895
OTUD3	0.0324727185736253	0.0393324716790326	-0.00827599560825643
CAMK2N1	9.72967972769536e-16	1.96736057142953e-14	0.29396645517546
MUL1	0.0670391693701451	0.0765830488745284	-0.0197140499003769
PINK1	0.000716022449084746	0.00131197057496897	0.00356168428899928
DDOST	1.43623394019655e-10	1.32985027381505e-09	-0.003543867649898
HP1BP3	0.151661489537013	0.16360523361402	-0.047663464855924
EIF4G3	4.05988458228894e-18	1.06402082410933e-16	-0.205928193236319
ECE1	0.00432978571557735	0.00639029280294214	-0.0252035818643566
NBPF3	0.000624814824857173	0.00116014736209143	-0.00789297239795194
ALPL	0.00224859694609333	0.00360821370419627	-0.00751536582509002
RAP1GAP	1.81840546532442e-24	9.1769363421517e-23	-0.212721828383491
USP48	8.29550100940892e-10	6.59160402263573e-09	-0.103630512911647
LINC00339	0.00324636545918691	0.00495722197462488	-0.0197827635065026
CDC42	3.21151329481541e-08	1.86861419102337e-07	-0.0297580092574972
ZBTB40	0.0135534076612669	0.0177471606912246	-0.0107558137633189
EPHB2	0.101477802045468	0.112473763171005	-0.00722368835898831
KDM1A	2.65837693445808e-06	9.5210432552893e-06	-0.111529204250533
LUZP1	6.97724311925602e-07	2.91326735779397e-06	0.0342580792206923
LINC01355	0.00490040168975419	0.00713502692381591	-0.0313566747880475
HNRNPR	0.00260646058280786	0.00410162390127978	-0.0572179428179007
ZNF436	0.331099198517511	0.342978330067376	0.0104787200897497
ZNF436-AS1	3.47704369214032e-06	1.20400154840118e-05	0.0322062227527214
ASAP3	0.0519392664021068	0.0604705126860412	-0.00367121161239208
ID3	0.0570877003125119	0.0660113694297205	-0.00943559913405194
RPL11	1.72462373062611e-18	4.73322013980599e-17	0.25109446300297
ELOA-AS1	0.311523213421491	0.323633294106556	-0.00114725218082597
ELOA	0.000581644991808381	0.00109001538820865	-0.036802370869114
PITHD1	0.00328244936358301	0.00500245251612381	0.017694656549473
LYPLA2	1.61795735815578e-06	6.18276383452959e-06	-0.0458137546708616
GALE	0.00626389685964879	0.00889442766502624	-0.00366599550558117
HMGCL	0.00352200995595253	0.00533014963965901	0.0189223451634782
FUCA1	0.00929969455278297	0.0126703669760306	-0.0146561695963683
PNRC2	0.287107743729724	0.299159361331893	0.0320057249955891
SRSF10	8.17206278550349e-21	2.85401276049154e-19	-0.176479731534684
NIPAL3	0.000135613447627406	0.000303175368089605	0.0357172495382923
SRRM1	0.000263553356309976	0.000542612464702249	-0.025879547996249
CLIC4	1.02447095248999e-09	7.96933996354153e-09	0.108852202543153
SYF2	6.90525295815726e-11	6.75211003826859e-10	0.131468752303509
RSRP1	2.9489969127997e-06	1.04183104703566e-05	-0.0259686128837422
TMEM50A	2.14211042652268e-06	7.87999838527754e-06	0.133873397046047
MACO1	0.00023347425408919	0.000487505738620495	0.0149596973851101
MAN1C1	0.00288146314784167	0.00447214505332193	-0.00663015052810036
SELENON	0.00123765309314166	0.00212654153440336	0.0154643078738146
MTFR1L	1.7441123547003e-12	2.19554605717273e-11	-0.0801381810045564
PAQR7	0.000200453073617244	0.000426801497225836	-0.0180926423004815
STMN1	1.47356288588311e-10	1.35926159556574e-09	0.15051072706213
PAFAH2	0.190859812408509	0.203046244681631	-0.0104247042800033
EXTL1	6.0951553199565e-13	8.29878839717154e-12	-0.0738822124389693
PDIK1L	0.016595265973893	0.0213346670891294	0.0346554408771741
FAM110D	0.00298663192461078	0.00461192763880029	0.0179734011380114
ZNF593	8.55067762926894e-05	0.000202539615760787	0.0312383524126461
SH3BGRL3	5.47623638114596e-07	2.34588828210928e-06	0.135291143521861
DHDDS	0.000414576708536368	0.000809339089091218	0.00879365504346222
HMGN2	1.26354208586027e-06	4.96194195968213e-06	0.15867315848592
ARID1A	0.00530061977532976	0.0076575261400141	-0.0464189914359208
PIGV	0.47360858149091	0.483061767642265	0.000729653593764784
ZDHHC18	0.0228487016891709	0.0285766711448893	-0.0229846913508872
GPN2	0.0619292561995931	0.0711583409507603	-0.0135384314153708
GPATCH3	0.16418462639363	0.176094392038763	-0.0133735618923666
NUDC	6.51980116111738e-05	0.000159828044120286	0.075055045877131
TRNP1	0.00162333215809813	0.00269591455627583	-0.0185277096142085
SLC9A1	0.0649726817962581	0.0743823924613518	-0.00171355242886138
WDTC1	0.000755226678719148	0.00137214868003525	-0.0399848916798794
TMEM222	0.000103398509377914	0.000238941531699615	-0.0144078400056118
GPR3	8.13185499473873e-06	2.54130872698936e-05	0.0325867047082526
WASF2	0.00114931122897584	0.00198986929961468	0.00629272046810297
AHDC1	5.31707080300168e-05	0.000133232223465448	0.0103785700519718
IFI6	0.00558501868622788	0.00801431479437211	0.0354548453612815
FAM76A	0.00879579333697301	0.012049694225962	0.00774294948266363
STX12	0.000157039727009942	0.000344517008437654	0.111409045843487
PPP1R8	0.0511146806233009	0.059578506819276	0.00269740678477004
RPA2	0.014606065498581	0.018966919503899	0.0450629993638765
EYA3	0.0833432513278345	0.0937611577438138	-0.00664858421557601
DNAJC8	0.000570727969526126	0.00107250651160891	0.140292476878923
ATP5IF1	3.50779235233195e-11	3.58199565209282e-10	0.193999342032881
SESN2	0.154288162085672	0.166180555917833	0.0138729005850982
MED18	0.0530721705484452	0.0617070086546231	0.00372970095694217
PHACTR4	0.00114427929262378	0.00198340661379707	-0.00249714837956005
RCC1	0.0182576540242947	0.0232174852768337	-0.0197821376134554
SNHG3	5.66536318538195e-06	1.85648190456318e-05	0.0114473591480454
TRNAU1AP	1.50366906523379e-09	1.14064039091306e-08	-0.0184181803240016
SNHG12	2.77056679829458e-06	9.87651264085573e-06	0.0330850505930406
TAF12	0.00277881128359752	0.00433541418070727	0.0278944414268495
GMEB1	0.00509870456556996	0.00739378756344169	-0.00576207817508917
YTHDF2	0.0593269534521523	0.0683482768145586	0.0196406533876854
EPB41	6.1992289780918e-08	3.36943406806565e-07	0.0113074342870924
SRSF4	2.07533733209427e-11	2.21170112014549e-10	-0.137989713666662
MECR	0.00401345788776443	0.00598125212730531	-0.0193710826844319
PTPRU	0.00114542862902079	0.00198478557451423	-0.0105250480765107
LINC01778	0.687127232951061	0.692628334106248	0.00436692353886558
SDC3	5.93881486522613e-12	6.97411018740449e-11	0.11131523981141
PUM1	1.15722848521499e-10	1.08800858275063e-09	-0.123996620009178
NKAIN1	0.776091193850307	0.779666180019231	-0.0040029276583636
SNRNP40	3.93422671764429e-05	0.000102014248200827	-0.00123405796528941
ZCCHC17	0.000992557330245231	0.00174796001071161	0.0604413178957341
PEF1	0.00190844384254903	0.00311810363198011	-0.0191274399218524
COL16A1	4.6513430288761e-58	2.18487893891015e-55	-0.352637686669818
ADGRB2	4.79154190724888e-07	2.08030932503486e-06	-0.0871828878267301
PTP4A2	0.0124752019498025	0.0164748747202571	0.0175222680078029
KHDRBS1	0.000171355945616244	0.000371387784172349	-0.0299271031452111
TMEM39B	0.0082275218884806	0.0113681100604156	-0.0218913518260012
KPNA6	1.47329072401896e-05	4.30977236226192e-05	0.0282660189632088
TXLNA	4.05243656906149e-07	1.79190470014294e-06	-0.0313761199095227
CCDC28B	0.000167625152354539	0.000364401207850833	0.105323872099732
TMEM234	0.000736331555050006	0.00134301333360599	-0.00756562044329818
EIF3I	5.82657442257566e-05	0.000144663454813817	0.0235268373426427
HDAC1	9.28153364368129e-09	6.09109996723695e-08	-0.0808304239133016
MARCKSL1	5.05299482509298e-33	4.97679240313392e-31	0.412938523196487
FAM229A	0.000729902863964758	0.00133307965868126	0.0460938770296834
BSDC1	0.000115785431892223	0.000264315416766303	-0.00272913918531803
ZBTB8B	1.22872930713954e-06	4.84392221694486e-06	-0.0201966625240579
ZBTB8A	0.0393232061432004	0.0469181630155243	0.00073776993896249
ZBTB8OS	0.00921070537786139	0.0125659455741534	0.000587072253673826
RBBP4	0.0361315058772961	0.0434020741289596	0.0798364167520431
SYNC	6.86293491970118e-08	3.68912958513691e-07	0.0695703981648932
KIAA1522	0.363734368982064	0.374876611677464	0.00545641078774606
YARS1	0.00536742204015209	0.00774026749042123	-0.0197045579821547
S100PBP	0.000208246865216273	0.00044177852438533	-0.0389183173856023
FNDC5	6.15836554401799e-06	1.99448736115332e-05	-0.0394509462371111
HPCA	0.117909213144823	0.129405573340917	0.0206156892007319
TMEM54	0.139087000189573	0.151006270185373	0.00718307709007165
RNF19B	0.134427973972248	0.146247002148857	-0.00266605152309859
AK2	0.000252593093850929	0.000522779097644703	-0.0573198739938826
AZIN2	0.0919030884895496	0.10267219353484	-0.0162838633350611
TRIM62	0.00115885746293425	0.002004692095583	-0.0208778721926149
ZNF362	0.0132020676844959	0.017331705109185	-0.00519138172827924
PHC2	7.65909709970111e-07	3.15802001615968e-06	-0.0653504405852403
CSMD2	1.44558768706723e-13	2.13999544510934e-12	-0.138452353657389
SMIM12	0.0452388022461656	0.0532223766335054	0.0383140190953603
DLGAP3	0.401978627727014	0.412517013732461	-0.00242231333674862
ZMYM6	9.05705996563178e-06	2.79964245406887e-05	-0.0469364997453106
ZMYM1	0.00159775287807174	0.00265994491547031	-0.00322416440806918
SFPQ	5.5979679943689e-45	1.08085267956765e-42	-0.344575537124424
ZMYM4	2.89290693133119e-07	1.32574380308998e-06	-0.0988870792783055
KIAA0319L	1.97475910518722e-10	1.78122104517367e-09	-0.0584008139283138
NCDN	0.00428800963719921	0.00634078033157795	-0.00469264099599061
PSMB2	2.90913035108709e-07	1.33217881431671e-06	0.12749230280888
C1orf216	0.00310352805146215	0.00476832156151808	-0.0192338251411682
AGO4	4.14500396610048e-10	3.49605893908738e-09	-0.0900156823533727
AGO1	1.63290338975802e-07	7.96113736491606e-07	-0.069784920363842
AGO3	1.26861921354934e-13	1.89408880868926e-12	-0.162880778675054
ADPRS	0.00325274725227501	0.00496510463592484	-0.00877136062035039
TRAPPC3	0.0160780561412981	0.0207329003963334	-0.0299361608778735
MAP7D1	6.22428202710358e-10	5.07796635918611e-09	-0.0762871066981434
THRAP3	2.26807000761728e-07	1.06917161832794e-06	-0.127762365497585
STK40	0.0111196354807929	0.0148598433227841	-0.00581829069683353
LSM10	4.28410730800577e-05	0.000110104803351588	0.0805849323427038
OSCP1	0.265246155715581	0.277184161868263	-0.00397419629624765
MRPS15	8.02254442304332e-05	0.000191478082936541	0.000909229446897697
GRIK3	0.000859660504781442	0.00153741891124553	-0.0499496540365026
AL031430.1	0.382807271241316	0.393769494118604	-0.00754131761462681
MEAF6	7.56803554877722e-05	0.000182053216776081	0.0346460854697768
SNIP1	0.000164757579785414	0.000358678132249423	0.0106031225708099
DNALI1	0.000169100573487698	0.000367216448080592	-0.0199970050353451
GNL2	0.000107079336904233	0.000246282474879736	-0.0225106565927298
C1orf109	8.36576582777628e-06	2.60640556261816e-05	-0.0252130763232371
MANEAL	0.216515463536389	0.228647069275393	-0.00388186768962302
YRDC	0.0747303328183297	0.0847272145107929	-0.00474962597261266
C1orf122	1.467746898308e-12	1.86919633670861e-11	0.154915276185407
MTF1	0.283182800091371	0.295271197602315	0.00843461416555559
INPP5B	0.0131992577037133	0.0173298789868255	-0.0147221530796165
SF3A3	4.52439430968834e-08	2.53586175788085e-07	0.0142743813236981
FHL3	0.0205417782571394	0.0259250529972558	0.00742784328353663
UTP11	0.223478314370606	0.235470680131844	0.0153821149302167
POU3F1	0.00478281833136895	0.00698130277052814	-0.00248129896498525
RRAGC	3.90042168407744e-05	0.00010125749386485	-0.00677649458884449
AKIRIN1	0.000766842823594327	0.00139015161118562	0.0506668032215968
NDUFS5	1.30781844825359e-24	6.68300699101302e-23	0.360270107604233
MACF1	2.82074021118363e-53	9.84277148548161e-51	-0.466201092864145
PABPC4	1.17443448633956e-05	3.52330345901867e-05	-0.0288951569434857
PPIE	0.00388793037400853	0.00581831805633699	-0.00717281586024174
BMP8B	1.10675396672447e-05	3.33830234517312e-05	-0.0319664847323934
TRIT1	2.41131248699649e-07	1.12617053168979e-06	-0.0296766959849358
MYCL	0.00337372408128294	0.00512606272763232	0.0122732737635771
MFSD2A	0.0144654819751732	0.0188103632200586	-0.0180555603042819
CAP1	0.00205313341532604	0.00332559016374115	-0.0269407911679024
PPT1	0.00019900257419208	0.000424008799477997	0.0864628986156385
RLF	0.000339160910967815	0.000677933257880511	-0.0350351553425136
AL050341.2	0.0113316876587929	0.015108504517122	0.0404227090653486
ZMPSTE24	0.0125148463224305	0.01651578119566	0.0363708258871367
COL9A2	2.93831395163571e-51	8.54419721222068e-49	-0.387922191724503
SMAP2	0.011583925388516	0.0154061287999505	0.0117577051351156
ZFP69B	2.00957628638124e-05	5.63299407518339e-05	-0.00417185130420675
AL031985.3	0.750087865968369	0.754225515154923	0.00248662467688655
ZFP69	0.085290653894762	0.0957139351297186	0.00306418728205547
EXO5	0.000615524811345811	0.00114472430652755	-0.0331826319605687
ZNF684	0.000148745832299575	0.00032910015396281	-0.00626923025555164
NFYC-AS1	0.13076773653937	0.142506144941137	0.00111240210155628
NFYC	0.000147231933999342	0.000326045985482132	0.00941671345088949
CITED4	5.72962951353543e-05	0.000142604371813345	0.0506611441217293
CTPS1	6.85809595252271e-05	0.00016702522492654	-0.0432095670637344
SCMH1	1.52620603013652e-06	5.86396481955245e-06	-0.0702503913602112
FOXO6	5.78980307349637e-07	2.4706801165832e-06	0.0116482568466074
HIVEP3	0.000325627986334311	0.000653961690863094	-0.0238164760861724
FOXJ3	4.30303597931666e-07	1.8917558824836e-06	-0.0163318911552153
RIMKLA	0.35460888914616	0.36602758309179	0.00920894593438053
PPCS	0.0373466233098286	0.0447346322560746	-0.0285440929253766
CCDC30	0.00336162209828259	0.00510894607843768	-0.0179838695061202
PPIH	8.90796184848461e-06	2.75984114803507e-05	0.00648709675136502
YBX1	1.25603057738441e-24	6.44533674016629e-23	0.061168863584276
P3H1	0.00145404269093155	0.00244907231890043	-0.0159691176093108
C1orf50	0.0119205868003512	0.0158108304292669	-0.00229093449531127
SVBP	0.0053971495921786	0.00777395777441647	0.0477657829900312
ZNF691	0.213793795513592	0.225870555761894	-0.00875671196507233
SLC2A1	0.317998329485593	0.329967170603869	0.00651094817814644
EBNA1BP2	0.00114595781154774	0.00198490749573571	0.0268844837434719
ELOVL1	7.65331340695769e-10	6.1291748615852e-09	-0.0440623133483156
MED8	0.00223951942412999	0.00359553710094644	0.0417691197220603
SZT2	6.85629023140795e-08	3.68718065152731e-07	-0.0560887451913288
HYI	0.000895556685793798	0.00159543292495472	-0.0185273280973697
PTPRF	7.14563371780884e-11	6.96485431728646e-10	-0.0939614057871576
KDM4A	0.000990022108829175	0.00174434731931798	-0.0411630844270492
KDM4A-AS1	0.000443210460103105	0.000857833494332682	0.00834411971469971
ST3GAL3	9.38615576196789e-07	3.80335502060099e-06	-0.028935729010318
IPO13	0.000109627477064091	0.000251669243869125	-0.0389845665267782
DPH2	0.0305441064018625	0.037151197239911	-0.0246856950380257
ATP6V0B	4.27380016176218e-19	1.2498251647033e-17	0.257910457310463
B4GALT2	0.00497255189364588	0.00723170521260931	-0.0325390884955591
SLC6A9	0.0615783824168198	0.070781815007682	-0.0141986517316359
AL139220.2	0.00220036474779702	0.00353685899774217	-0.0541119611192246
DMAP1	1.85910180356716e-09	1.38954775562826e-08	-0.0454921562921419
ERI3	1.35473677388502e-06	5.28100868798525e-06	-0.0218614364324256
RNF220	4.2954813513008e-06	1.45240071271973e-05	0.0288970529921201
TMEM53	0.0366702817135148	0.0439935314898975	0.000238789518325046
RPS8	1.7616284707067e-27	1.2294153435852e-25	0.313542217448219
PLK3	0.0227041975122645	0.0284075775245657	-0.0175904025251409
EIF2B3	2.69173116828601e-07	1.24006460800743e-06	-0.0501166947373679
HECTD3	6.83142788266255e-06	2.18123473806425e-05	-0.0196984914254353
UROD	0.0830641152740635	0.0934815738888811	-0.00520831740810837
ZSWIM5	0.0100392757550931	0.0135525229133362	-0.00315853266568794
MUTYH	6.64803753325981e-06	2.13009564214459e-05	-0.0484895891288798
TOE1	0.0767137891812103	0.0868067735819625	0.0156306539552904
PRDX1	1.01274682012862e-23	4.85046153499249e-22	0.233496031920642
AKR1A1	6.81918214150663e-05	0.000166199703640432	-0.00189001124219834
NASP	1.85148623413395e-09	1.38470308496497e-08	-0.176069249579014
GPBP1L1	1.63855105440794e-07	7.98548444831769e-07	-0.0404103795963241
TMEM69	0.0398631622686075	0.0474789156218552	-0.000228387080613152
IPP	0.00316619284258279	0.00485300115291963	0.0237878105866956
MAST2	7.48581745671413e-07	3.09912842707965e-06	-0.0135545467941678
PIK3R3	1.46591536129213e-05	4.29333916246062e-05	-0.0202330453829407
POMGNT1	9.01081112854272e-19	2.54743139613176e-17	-0.125473869392893
LURAP1	0.0308354421179697	0.0374943503172803	-0.0012223345091163
LRRC41	1.29094809166795e-07	6.46691921392151e-07	-0.0468847518825679
UQCRH	4.68115570493702e-13	6.45999487281309e-12	0.286828737424822
NSUN4	0.000109756916585751	0.000251919041958611	-0.00822327401072735
FAAH	2.43321728583451e-06	8.81545022601507e-06	-0.0463281490183198
MKNK1	2.92609922950568e-05	7.90454543020414e-05	-0.050805818772618
MOB3C	0.618288819389702	0.62488922138418	7.00897347642587e-05
ATPAF1	7.68926652745895e-06	2.42158360236865e-05	0.0145681503780206
EFCAB14	0.000163960058459409	0.000357201318022851	-0.00955407137420333
CMPK1	0.0251784700190141	0.0311548286209725	0.047097034117459
SPATA6	2.11411632171693e-31	1.87099294471949e-29	-0.318040219407667
BEND5	0.0127128786629823	0.0167426454890263	0.0521905415251117
ELAVL4	8.83845510588538e-07	3.60896195948439e-06	0.102632730642027
FAF1	0.00353857706414944	0.00535025750441059	-0.0375002332908392
CDKN2C	0.000931540051733343	0.00165169841054287	-0.00738957276129601
