Gene	hurdle.Pr(>Chisq)	FDR	logFC
ATP13A2	0.0328288219224061	0.105399159342362	-0.0338031125307949
SDHB	0.700352730978492	0.800356311728298	-0.0139102549677914
PADI2	0.0511061124275768	0.143939530381004	0.0184695743872878
RCC2	0.270776714296511	0.43656713025786	-0.036658913013346
ARHGEF10L	0.0345123021501397	0.10872898601178	-0.0426801137054231
IGSF21	0.117150779427668	0.254086746430493	0.0709065363000004
ALDH4A1	0.705907914411307	0.804336904597257	-0.00698287342931436
IFFO2	0.132126639527619	0.274638583255546	0.0187109145622542
UBR4	0.00383997897432942	0.021463461424936	-0.0843312737907744
EMC1-AS1	0.343690344683986	0.507065738055753	0.00354672400007854
EMC1	0.127363001996241	0.268300266551102	-0.0370246517258891
MRTO4	0.575971331506239	0.70746634533699	-0.00985269839240704
AKR7A2	0.317392825668392	0.483446209054654	0.0118239722945162
SLC66A1	0.132913041826643	0.275831262502768	-0.00752976447921166
CAPZB	0.687402235876465	0.791973336527156	-0.0327610636583667
MICOS10	2.67386622955012e-07	5.49763102045381e-06	0.227754497776703
NBL1	0.207107932794904	0.366209524138434	0.0217986658179665
OTUD3	0.498147835090879	0.646121443284293	-0.0118587693434637
CAMK2N1	0.0759279109333325	0.188285802279957	-0.0611569554920467
MUL1	0.969951437815981	0.979090578564061	0.00221196148962644
PINK1	0.000259575941700594	0.00244237363327377	-0.0723877486470445
DDOST	2.63318680201876e-06	4.38329281164451e-05	0.183598906980199
HP1BP3	0.251934029228719	0.415512531933876	0.0522840864527649
EIF4G3	3.62250488840889e-06	5.82893968407612e-05	-0.17619485974809
ECE1	0.488957275460232	0.638728884232825	-0.0106420372676332
NBPF3	0.0135179108542044	0.0560701933300182	0.0183151034433526
ALPL	0.619419699406222	0.742610463222557	0.00471101471583443
RAP1GAP	0.8858907459428	0.927062669178296	0.0122693315694009
USP48	0.114290790566182	0.250003483430421	-0.0247503528722717
LINC00339	0.491072731957465	0.640550173597834	0.00548786584876852
CDC42	0.0278107618028742	0.0940345608799843	0.0431943194826878
ZBTB40	0.0904291922233949	0.213042385151297	-0.00926323093250067
EPHB2	0.21875708663005	0.380743950265469	0.0167878677986349
KDM1A	0.832272368041456	0.890923168629178	0.00647803066507291
LUZP1	0.36922763533051	0.533212381493617	-0.00127426936975397
LINC01355	3.00815727040899e-06	4.93798719670766e-05	-0.0628647695770892
HNRNPR	0.201947618577295	0.361025433540628	-0.0517032115976759
ZNF436	0.0100817085804806	0.0449700171268846	0.0363461101263372
ZNF436-AS1	0.755660269794334	0.839148616201255	-0.000700832283150224
ASAP3	0.106067227523631	0.237367606980918	0.0118282854613251
ID3	0.85535019571366	0.906018381634947	-0.00345924552206458
RPL11	1.47314865449402e-15	8.86283966371207e-14	0.262194187090929
ELOA-AS1	0.541337825536186	0.680991943244428	-0.00829973568645459
ELOA	0.858241451362091	0.908135751644881	0.000515990311779763
PITHD1	0.171548989738542	0.325102823975675	-0.0127366699349387
LYPLA2	0.149105581687639	0.297845349877516	-0.0104863687648278
GALE	0.146581702520311	0.294344349372009	-0.000268978977015333
HMGCL	0.669421846270464	0.778904393356481	0.00223121746963315
FUCA1	0.157346351915398	0.308547320018338	0.00998578718871918
PNRC2	0.663054461178507	0.774917142045274	-0.0173319449326482
SRSF10	0.0121160979754745	0.0517649192718653	-0.0705563133989874
NIPAL3	0.561799834609034	0.697282660577249	0.0176006887701451
SRRM1	0.0439649954872438	0.129477812849218	-0.0839280749789451
CLIC4	0.224916843243822	0.387270464759171	0.0383126389398674
SYF2	0.000452908893055652	0.00388439347674767	0.132718349303412
RSRP1	3.94298271924097e-06	6.27450783121285e-05	-0.185077122671107
TMEM50A	4.13038339593665e-08	9.73829583292939e-07	0.242064100708619
MACO1	0.37721295653924	0.541160793869815	0.0422200357798585
MAN1C1	0.340890492489403	0.504764256155805	0.00443346650709815
SELENON	2.7306416409934e-05	0.000346194704727146	0.116533851957345
MTFR1L	0.139713173628789	0.285051284585433	-0.0425309463489653
PAQR7	0.0716028500772509	0.180529646571731	-0.0224848940762825
STMN1	4.61561595907223e-09	1.2582704845569e-07	0.156131802193123
PAFAH2	0.176198280783433	0.330199417401883	-0.01312763495603
EXTL1	0.635749218654883	0.755438568146311	0.00339524476013577
PDIK1L	0.187914520892014	0.345054445015738	0.015251406345676
FAM110D	0.932753865412389	0.955706482357505	-0.000576227739891542
ZNF593	0.902910611341613	0.938564163768228	0.00398154389012745
SH3BGRL3	0.0734516802722895	0.18401340946984	0.0480121779316675
DHDDS	0.130774681540637	0.273157377399659	-0.0303172883484671
HMGN2	0.0283393283310831	0.0952169413266913	0.109595993602395
ARID1A	0.0136425684742954	0.0564228543097089	-0.0803368074057328
PIGV	0.299816946450678	0.467108606582743	-0.0085556637922394
ZDHHC18	0.601502659726077	0.728206976926504	-0.0120387459533042
GPN2	0.0202224489435505	0.0752519100998118	-0.0323158665541337
GPATCH3	0.039374410291272	0.119776174661057	-0.0224412533771231
NUDC	0.241592663469809	0.404689885628472	0.0395406287720211
TRNP1	0.548625094879588	0.686160602536038	0.0192789167251988
SLC9A1	0.157624607132265	0.30890072639704	0.00595393058398985
WDTC1	0.523590119489674	0.666035426448014	0.0165432716023929
TMEM222	0.0736902860013417	0.184346469261447	-0.00934625742382378
GPR3	0.315749275679661	0.482055650339748	0.00807817862401483
WASF2	0.0605635254852335	0.161463072855524	0.0306762822955212
AHDC1	0.00611636988410808	0.0307404219730913	-0.040173218890168
IFI6	0.0655474750953921	0.170325811348941	0.0506713186514547
FAM76A	0.528169857119042	0.670255451474943	-0.00525692090927157
STX12	0.028780064879424	0.0959833239684339	0.0962151772738713
PPP1R8	0.125749848805226	0.266755458687478	-0.00341486564102259
RPA2	0.00883837800608488	0.0406718577951449	0.0311205217294129
EYA3	0.0219059900948586	0.079766802930384	-0.0421622792128418
DNAJC8	7.65833694729711e-12	2.95985028915632e-10	0.301456897855373
ATP5IF1	6.80014411851071e-09	1.81729015578493e-07	0.299746342718228
SESN2	0.48179060673657	0.632495827160457	-0.0179038146673215
MED18	0.707441304503271	0.805067149822815	0.00795462879516134
PHACTR4	0.744206394069701	0.8314116987535	-0.0173925574571648
RCC1	0.748036263968763	0.833874194123892	-0.00250629375641578
SNHG3	0.070705905636008	0.179344551238322	-0.0189642506233428
TRNAU1AP	0.221646484197545	0.384133709429713	-0.030313197233414
SNHG12	0.165403057654332	0.31782057003341	-0.0113059790391792
TAF12	0.809356399599454	0.875601887528403	0.0125216360624316
GMEB1	0.172915080847427	0.326673687375059	-0.0117074603321557
YTHDF2	0.0257902212779064	0.0892770227841977	0.0793455558257073
EPB41	0.00020796945455815	0.00201103004633309	0.0807396189154381
SRSF4	0.000211128255205612	0.00203995995318524	-0.115075225625006
MECR	0.0728309373737233	0.182983797190965	-0.0375841758026719
PTPRU	0.752741858821091	0.837099849928392	-0.00558182269789219
LINC01778	0.321361380659699	0.486403091088971	-0.00152081454328548
SDC3	4.68852999582683e-12	1.87741038816502e-10	0.128747118386261
PUM1	0.0338785175693003	0.107344284959731	-0.0560500718994789
NKAIN1	0.0878420926643961	0.208829640627875	0.0234991424567829
SNRNP40	0.0587029211896915	0.157922727752156	-0.0413301008409401
ZCCHC17	0.0899976405291266	0.212536124491162	0.0473411369172559
PEF1	0.735678197046929	0.826648065188531	4.63945098639618e-05
COL16A1	6.37319251744811e-05	0.000728799627486833	-0.101602769503311
ADGRB2	0.0298431689406828	0.098732843837481	-0.0649346428832591
PTP4A2	0.0179775277630931	0.0689138564251901	-0.0462408824765869
KHDRBS1	0.249183135611903	0.412367701250429	-0.0222908161099167
TMEM39B	0.337466104799086	0.501878308210672	-0.0177990786708311
KPNA6	0.947668611782585	0.964983794578993	-0.00699992367802638
TXLNA	0.664730338276261	0.776281470775289	-0.0198573533854266
CCDC28B	1.28223954434636e-05	0.000177752458060182	0.175474641215572
TMEM234	0.0623198740548647	0.164536307247488	0.0153624561806012
EIF3I	0.0573484506749731	0.155672971665972	0.065818156071781
HDAC1	0.49703690610488	0.645023029886187	-0.0166749201683198
MARCKSL1	1.794478281181e-23	2.38216991826778e-21	0.354132760988286
FAM229A	0.690696561610655	0.794604754472706	0.0132900729418172
BSDC1	0.000910404143211555	0.00681714641388272	-0.106281075704447
ZBTB8B	0.002526272612805	0.0154964175892454	-0.0514707948297924
ZBTB8A	0.000170598288433381	0.00170221968679484	-0.0709931870769115
ZBTB8OS	0.0733433137772865	0.183855067972496	0.0460630765976521
RBBP4	0.00522054626918457	0.0271197497173761	0.125459436232103
SYNC	0.0153508193648843	0.0613881980691982	0.0750074959056513
KIAA1522	0.00032887030475816	0.00299068729114774	0.0391882948111201
YARS1	0.0819795803714156	0.1985359141535	-0.0417769680083369
S100PBP	0.099094449847068	0.226784114523967	-0.00357231843347305
FNDC5	0.250843274015681	0.414273009540705	0.0325557816718079
HPCA	0.595657685383781	0.723569456096292	0.0138785204623031
TMEM54	0.37906216030346	0.542726393912981	0.025080721032987
RNF19B	0.646169890447298	0.763365532214437	0.00614840197005816
AK2	0.358706302153203	0.522245020875773	-0.0190069172363811
AZIN2	0.186983633596353	0.344023970640593	0.0102656817474584
TRIM62	0.548534021986375	0.686160602536038	-0.0106686693866172
ZNF362	0.692933434164111	0.796423492513297	0.0154786400828312
PHC2	0.000302278941091843	0.00277157110176778	-0.0705344856321148
CSMD2	2.00391356030454e-07	4.21962005379299e-06	-0.140680869050162
SMIM12	0.0576201386570938	0.156138174710248	0.0526840491187995
DLGAP3	0.215966321816695	0.377176703610367	0.0131142490057952
ZMYM6	0.0504822344043695	0.142552492203599	-0.0248144042848364
ZMYM1	0.0288621388447707	0.0962051796911541	0.0105527352358448
SFPQ	2.74833962161463e-11	1.00797212608947e-09	-0.209123558178537
ZMYM4	0.160665381761459	0.312154996413091	0.00316836675507015
KIAA0319L	0.0126902439342252	0.0534434307478251	-0.073614749913399
NCDN	0.960743995491583	0.973174621957262	-0.00377425167273948
PSMB2	4.85552475910135e-05	0.000572951921573959	0.176192697100824
C1orf216	0.953287413178104	0.96819119976251	0.00314713195152064
AGO4	0.000125141175114262	0.00130072269929402	-0.0874736843895733
AGO1	7.7265587315452e-06	0.000113829266330955	-0.11255740235525
AGO3	1.58484856560349e-09	4.56503668200836e-08	-0.201486817344343
ADPRS	0.0865758780015334	0.206810685252366	-0.0346984577356539
TRAPPC3	0.599381028496881	0.726574739556567	0.0115853748530353
MAP7D1	0.0273917105808288	0.0931592763363026	-0.0676819695756343
THRAP3	0.319924567186263	0.48523899408302	0.0231164405731986
STK40	0.174103350822152	0.327828185874502	-0.0117827801077404
LSM10	0.0558541677356418	0.153360375574504	0.0721626395520816
OSCP1	0.592253789361651	0.721077596575163	0.00520176364407756
MRPS15	0.97824788377961	0.984211335744326	0.00312774290070336
GRIK3	0.106164359050904	0.237469838294632	-0.0121952461631116
AL031430.1	0.0313330357736191	0.101936698429198	-0.0211641233010154
MEAF6	0.363754034008609	0.52717351261489	0.0503939929003185
SNIP1	0.101727916950585	0.230418881838706	0.00438746699025766
DNALI1	0.33164440271868	0.496734497228751	-0.00576556511402285
GNL2	0.620116589172515	0.743154146164647	0.0166194938569777
C1orf109	0.548185833331774	0.686160602536038	-0.0181130200153216
MANEAL	0.573055880094967	0.705389256237015	-0.0137888811205471
YRDC	0.663236937546669	0.775056235600179	-0.00880921900785525
C1orf122	0.00609853859296413	0.0306879558405332	0.110379296600951
MTF1	0.580432313745023	0.711015029866396	-0.00441455215810531
INPP5B	0.523920760284573	0.666224783405213	-0.00429163231741005
SF3A3	0.763399243600774	0.845429358187908	-0.00127519259985001
FHL3	0.511988785711435	0.657855764323383	-0.0106279718237874
UTP11	0.0294180409933017	0.09763112354652	0.0660806795215819
POU3F1	0.776850155692747	0.854437225457089	-0.00354454325887953
RRAGC	0.820445378780562	0.8822063225081	-0.00646475724487572
AKIRIN1	0.76755003510436	0.848103553671361	-0.0211975567241987
NDUFS5	2.81941930340282e-17	2.03154203421429e-15	0.401266742215136
MACF1	6.54984298322456e-15	3.61960327394215e-13	-0.30064327449482
PABPC4	0.040180381121808	0.121315944286932	-0.0389944659401217
PPIE	0.925774199449927	0.952365254201647	0.00139303521640358
BMP8B	0.47270884992816	0.625210437965413	0.0171640900933178
TRIT1	0.267841281150073	0.433264313468323	-0.0161947499630902
MYCL	0.843220772196563	0.898861420165543	0.00230014657739
MFSD2A	0.400168534922495	0.56161588466655	-0.0125738838649532
CAP1	0.341562740225566	0.505453258981563	0.0282508702594089
PPT1	1.68884893793853e-06	2.93542724383092e-05	0.152270338564977
RLF	0.000821247450604162	0.00627653010902918	-0.0666871031028418
AL050341.2	0.694354782099926	0.797116055175674	0.0119588359969859
ZMPSTE24	0.788641782746005	0.862899309503401	0.00844508859062357
COL9A2	2.54393719044671e-13	1.20891458781812e-11	-0.270304337367674
SMAP2	0.020298009184676	0.0753952512689929	0.111660096508989
ZFP69B	0.370293036840459	0.534308702614901	-0.0276219699452294
AL031985.3	0.304402673141426	0.471495083668816	-0.0138428409063839
ZFP69	0.426994401267454	0.586205330786804	0.0137601899714018
EXO5	0.456161029176217	0.6113348676977	-0.0130794467820264
ZNF684	0.278644363277671	0.444847530550353	0.0120017713500736
NFYC-AS1	0.291796339627562	0.45864200302924	0.0152889410853817
NFYC	0.101144050603288	0.229561845385236	0.0183712267531876
CITED4	0.397173412792042	0.558558704412142	-0.0118402288710026
CTPS1	0.0598860752385573	0.160259344394409	-0.0419702601546699
SCMH1	0.830087754176494	0.889130129955931	-0.00724207329854323
FOXO6	0.0408866163348457	0.122871123350756	0.0210159645517342
HIVEP3	0.776490626133847	0.854195641953943	-0.00610502276655516
FOXJ3	0.183151974824741	0.338504096327869	-0.032165360617563
RIMKLA	0.323303259736499	0.488196025130575	0.0106309005501568
PPCS	0.504328040641602	0.65150818281742	-0.02492489777954
CCDC30	0.00994015560353183	0.0445011438364862	-0.0318205462093807
PPIH	0.650449242591596	0.766493303721648	-0.0190097925159951
YBX1	5.20168034894005e-06	8.07218832294852e-05	0.0688161412391195
P3H1	0.00898155184447223	0.0411138278397824	-0.0414388557833381
C1orf50	0.171178592292552	0.324787060546148	-0.0223279158970899
SVBP	0.0664770554348466	0.172045831325658	0.0484282326584036
ZNF691	0.645014975582107	0.762443660161079	-0.00670721034618785
SLC2A1	0.198419217865607	0.356729944863641	-0.00155427076354515
EBNA1BP2	0.14564416274691	0.293136479833226	-0.0443885961347109
ELOVL1	0.766396720971775	0.847377110629569	0.00267646086598097
MED8	0.621734810780897	0.744337178635262	-0.0194439031683783
SZT2	1.23578283577138e-06	2.22604952408199e-05	-0.0980633509654811
HYI	0.555627155521398	0.692224263019773	0.0337794334494034
PTPRF	0.0991959993275224	0.226784114523967	-0.0413963392746652
KDM4A	0.690210478501624	0.794340423477227	-0.0149173619889187
KDM4A-AS1	0.565252414408627	0.700002812530173	-0.00248181289650736
ST3GAL3	0.0121951939045421	0.0519860045920325	-0.0390214990167563
IPO13	0.147909203309845	0.296036561786814	-0.0319836173969215
DPH2	8.00374448419718e-05	0.000887826806407813	-0.0534489387739414
ATP6V0B	1.92230537518748e-10	6.32806348980181e-09	0.258391890212763
B4GALT2	0.617637139793076	0.741128157623584	-0.0128371087907678
SLC6A9	0.563042363434928	0.6982814102245	-0.00902135454699578
AL139220.2	0.109651946599421	0.242692864048337	-0.0493602740060189
DMAP1	0.64780835238359	0.764413855812636	-0.0231069992492108
ERI3	0.0272584871230581	0.0928265433857788	-0.0271594277298405
RNF220	0.795490588885587	0.867126079461946	0.0092447289554359
TMEM53	0.127372876890468	0.268300266551102	0.016031436155086
RPS8	2.00115955016538e-16	1.32826965142227e-14	0.285372207540331
PLK3	0.173726216045759	0.327729112846287	-0.00808581662341645
EIF2B3	0.255436822883444	0.419702666201467	-0.0165981336630228
HECTD3	0.189429369515646	0.347007783095033	-0.00233274589959276
UROD	0.0101260561380595	0.0450865918290928	-0.0441662717916879
ZSWIM5	0.29129268050937	0.458175059094499	0.00244397165146083
MUTYH	0.0157529568388454	0.0625661339423801	-0.0240989044907683
TOE1	0.0089035946908662	0.0408488361981777	-0.0393876822236923
PRDX1	4.2809079326046e-24	6.15090924481176e-22	0.363668342004091
AKR1A1	0.721433615581683	0.814915718377645	-0.00381827845614408
NASP	5.73597435535378e-07	1.12085527683097e-05	-0.199915206648453
GPBP1L1	0.56466913778407	0.699635201355062	-0.00665227762947096
TMEM69	0.0290724805377082	0.0967735635887245	0.0359726050669191
IPP	0.102195502472534	0.231217797646732	0.0204728066673179
MAST2	0.246821873449085	0.409665782017137	-0.0283798622464613
PIK3R3	0.00530511110371967	0.0275239260449143	-0.0678819685773803
POMGNT1	0.00928308430224338	0.0421622568178871	-0.0762847124976107
LURAP1	0.176326454798023	0.330327841485526	-0.0169937000552068
LRRC41	0.0146016404843989	0.0594234705884584	-0.051066984324793
UQCRH	0.00046949934118331	0.00400139250095726	0.143783154895702
NSUN4	0.24649162457727	0.409522814713944	-0.019339568783561
FAAH	0.0876879665950566	0.208555625321407	-0.0206830705710515
MKNK1	0.00579157943648347	0.0293861901361748	-0.0435094706469059
MOB3C	0.331817513463631	0.496780118582268	-0.0101251804722057
ATPAF1	0.225401876781391	0.387734114293512	0.0206464307741925
EFCAB14	0.620909302723533	0.743683733151056	0.0172928636740478
CMPK1	0.37923253156576	0.542798776470675	0.0454121197679945
SPATA6	0.0376997737578362	0.116096171025631	-0.0934563373270787
BEND5	0.263758177181177	0.429078876792745	0.0483439498860179
ELAVL4	0.00143271894284313	0.00983574842548801	-0.0733736618591229
FAF1	0.132835834132481	0.27571788617607	0.0153361789318968
CDKN2C	0.601298493020812	0.728104153803607	-0.00933736251016956
RNF11	0.798989968298957	0.869098349537609	0.0155758542792362
EPS15	0.00493727791880827	0.0259573720285861	0.045107131907669
OSBPL9	0.128727729218569	0.270407938931266	0.023342153375243
NRDC	0.320500505920006	0.48558152571654	-0.0498134994460658
TXNDC12	0.0338037808596852	0.107331934762967	0.00423981637038295
KTI12	0.961787197146527	0.973746749461207	0.00108772385308975
BTF3L4	0.370204418653416	0.534243951909981	0.0510703001659112
ZFYVE9	0.636089350913756	0.755597025052161	-0.00573100103495716
CC2D1B	0.0989185200037677	0.226637502124323	-0.0181192745913459
PRPF38A	0.112240374300145	0.246678368063283	-0.0449706918971555
TUT4	0.0240952087360509	0.0849523049345813	-0.0938306598745757
COA7	0.0453297603718442	0.13231653045443	-0.0333228647356748
ZYG11B	0.879362252707284	0.922491942304935	0.00307714986129276
ECHDC2	0.829118041145048	0.888359221934905	-0.00398399328130521
SCP2	0.0172483891706057	0.0667911122648797	0.118503974398636
PODN	0.716196379139679	0.811250823449536	-0.00480734467658375
CPT2	0.530479646094193	0.67248784697409	0.0121826278584957
CZIB	0.110630716087276	0.244239503899838	0.0154470871448414
MAGOH	0.00173527858968691	0.0115116553046422	0.105008027685613
LRP8	0.296817762585564	0.46381319160909	-0.0261485314472744
NDC1	0.94152043181503	0.961356829174564	-0.00166515144264693
YIPF1	0.462574717445814	0.616682133409641	-0.0196338735288295
HSPB11	0.0208162631845831	0.0769924355764124	0.0341889368613416
LRRC42	0.0834284240735348	0.201048015629455	-0.0319097431584013
TMEM59	4.76161766520049e-20	4.80608566488377e-18	0.285933464649043
TCEANC2	0.428166312862695	0.586890592479472	0.0131182051641117
MRPL37	0.187456999877329	0.344583434602923	-0.0334253801808633
SSBP3	0.241362638684846	0.404467879563395	-0.0111534278736587
ACOT11	0.257494304910131	0.422117845082877	-0.0152458790422637
TTC4	0.121165897194327	0.260161586222629	0.0202376476036144
USP24	2.7967927724315e-07	5.70237564769714e-06	-0.196909485890418
