Gene	hurdle.Pr(>Chisq)	FDR	logFC
PARK7	0.397986241849167	0.728071595521851	-0.145429438712671
ERRFI1	0.125930064773106	0.475627971218563	0.0524618300944482
RERE	0.175796184921994	0.535797761490014	-0.0354750605178497
ENO1	0.415096586594569	0.739958428980861	0.227571271375345
H6PD	0.775706914777533	0.912688684988247	0.0151999140733021
SPSB1	0.00170425990376894	0.04863113599236	0.0227142284243354
SLC25A33	0.397956710190781	0.728071595521851	-0.0623077046727216
TMEM201	0.133955490363749	0.487920788491638	0.0164970637172782
CLSTN1	0.0620735224151243	0.350671040448002	-0.181829920142695
CTNNBIP1	0.919607183749473	0.962051889066922	0.0169539559113189
LZIC	0.609428635366592	0.839600618520677	-0.0938927289692368
NMNAT1	0.538869737804701	0.80850320734752	-0.0230295610137574
RBP7	0.00112853314209578	0.0372507439578806	-0.0800522493257442
UBE4B	0.0745014490744781	0.37975216925985	0.0360036490054092
KIF1B	0.943570888959692	0.970213575482835	0.0388870465569167
PGD	0.327069752802978	0.679898453083137	0.0258821397184913
DFFA	0.0158293495488349	0.185176097739387	-0.0101073636311295
PEX14	0.767479855740036	0.908562246710839	-0.0182531140756353
TARDBP	0.0302238170934589	0.253030298601163	0.106637482456768
SRM	0.410241795184542	0.736796776269072	0.14432699703643
EXOSC10	0.411522838633077	0.737480326959028	-0.0187504307366373
MTOR	0.296485466504556	0.657330891031198	-0.0441710184950803
UBIAD1	0.451468952850896	0.763048757427068	-0.00984457711758929
DISP3	0.223899676812539	0.590499117398518	-0.00895381172902421
FBXO2	0.000173096807884048	0.0102127116651588	-0.236459739165948
FBXO44	0.00200916903186673	0.0545582097814322	-0.06394850791703
FBXO6	0.0100626685007971	0.146816584324383	-0.0208264840246798
MAD2L2	0.874020611133376	0.947994114011716	-0.00636829819544937
DRAXIN	0.12091246709591	0.468051968507875	0.0564306398747742
AGTRAP	0.276349682431521	0.638973622025022	-0.00671303272620774
MTHFR	0.10553777757535	0.442664756987864	-0.0699449441374013
CLCN6	0.633855546148419	0.848173308328108	0.027666857677096
AL021155.4	0.0386544360402786	0.280669814125994	-0.0833812275296954
KIAA2013	0.0944223360083303	0.418425250243011	-0.0638871965714258
PLOD1	0.246235972187326	0.610243491948825	-0.0536247775641612
MFN2	0.913858783334956	0.96123997251484	0.0104862701432286
MIIP	0.743195814870319	0.898922353354261	-0.0310091500121372
VPS13D	0.0918851187364866	0.413894045673653	0.0410454996914178
PDPN	0.14396660850595	0.500978720549684	-0.136553852288195
PRDM2	0.192276939945783	0.555542528402614	0.0492735033902367
KAZN	0.0206997266691715	0.213145032936277	-0.212988574228705
AL031293.1	0.0312106165503301	0.2569439711197	-0.0119192561521978
TMEM51	0.118443054218436	0.464031772974275	-0.0623363910016415
EFHD2	0.146362389635886	0.503567946274385	0.0258010668963322
CASP9	0.228464428518186	0.594180816571716	0.0310204792820062
DNAJC16	0.731467746200963	0.893574331342745	0.0157383851463141
DDI2	0.419741999264208	0.743805722143612	0.0467415589869843
PLEKHM2	0.602008556401018	0.836593296988321	-0.0537634064202572
FBLIM1	0.378761567688053	0.716493002989752	0.0615409251479349
FLJ37453	0.647510599136449	0.854443824968146	0.0436678854588891
SPEN	0.881586240768393	0.950565396709827	0.0428778871112239
ZBTB17	0.037989582070683	0.279161712291969	-0.0443863055608116
ARHGEF19	0.0379348392933917	0.279161712291969	-0.0713188493259518
FBXO42	0.385822396755218	0.720569435170441	-0.0715478203918358
SZRD1	0.194837222141922	0.557598534468613	0.00434149759218627
NECAP2	0.555560952065442	0.815956214744636	0.0669941337282405
NBPF1	0.90705620784767	0.959599908589047	0.0282814648343658
CROCC	0.546817132660537	0.812739155553503	-0.023402764956974
BX284668.6	0.751986550193308	0.902339530115039	-0.0031630020703081
ATP13A2	0.482415194596959	0.780890522624167	-0.0507484399593812
SDHB	0.427940285943789	0.750293405813316	0.0744383541819334
PADI2	0.207340380705366	0.573295917943091	-0.0644527457408848
RCC2	0.00953949130619497	0.142080252832389	0.217037410447117
ARHGEF10L	0.85916751300323	0.941830779231409	0.00359879580398875
IGSF21	0.182456299039397	0.544823668790314	0.149126867466947
ALDH4A1	0.0390756912388826	0.282385453905606	-0.0602891546229642
IFFO2	0.53216195414432	0.803714389495507	0.0237764594391778
UBR4	0.414498590768227	0.739557529445194	-0.0477721998275103
EMC1-AS1	0.514562713131288	0.794604363239324	0.0125747363258567
EMC1	0.799181212309183	0.920824770003737	-0.0387523170134527
MRTO4	0.509089088721341	0.791415483873073	0.0311342792769373
AKR7A2	0.458906748467714	0.766511349475114	0.0555986781451719
SLC66A1	0.109435048785257	0.447498495491902	-0.0334872599442705
CAPZB	0.459166219009247	0.766511349475114	-0.145013554489908
MICOS10	0.00039490354141049	0.0188097582697504	0.423963632737194
NBL1	0.230291204870799	0.59624775336325	-0.0522614392160168
OTUD3	0.616981810097685	0.841927670991306	0.0351161483892152
CAMK2N1	0.0320292978011757	0.25960940943559	-0.042817897497597
MUL1	0.939913333363026	0.96917196116978	-0.0117942727357014
PINK1	0.886318216989151	0.9524190305256	-0.000865247462425611
DDOST	0.114121741431873	0.456958802303433	-0.18165482250664
HP1BP3	0.576676429583006	0.825776784609664	0.119538906158875
EIF4G3	0.597162176988018	0.834571096017951	0.0572300634127643
ECE1	0.554036824908484	0.815663910353806	-0.0255457426656589
NBPF3	0.890178030549637	0.953996515189778	0.00826151117453515
ALPL	0.0114812934965925	0.159161223012355	-0.145646831824629
RAP1GAP	0.00328154816535106	0.0750515875345179	-0.293609754070327
USP48	0.221958128664937	0.588781709671008	0.00441357066283521
LINC00339	0.803795143035649	0.923234278368699	0.00945692458745072
CDC42	0.0614908347281861	0.349685665185671	0.292534981804661
ZBTB40	0.303875669112466	0.662120062178067	-0.0271207655969155
EPHB2	0.680079787229076	0.87128599018069	0.000570123839986447
KDM1A	0.222069123810861	0.588781709671008	-0.104019210883415
LUZP1	0.406442901759699	0.734671169219808	-0.0815007325033542
LINC01355	0.535202577369007	0.805992905995616	0.0339293233701957
HNRNPR	0.616600573285414	0.841927670991306	0.108991547831037
ZNF436	0.312332918825526	0.667094840952657	-0.0193353206049273
ZNF436-AS1	0.345658789250017	0.693065438828702	0.00744487067417038
ASAP3	8.80332346450477e-05	0.006465385315779	-0.0336914855336565
ID3	0.664779835532411	0.863718737378441	-0.0269562033365493
RPL11	0.00152943474818482	0.0461209545174843	0.326736800263133
ELOA-AS1	0.532241772626597	0.803714389495507	0.0114485615029856
ELOA	0.697089783731687	0.877143780003615	-0.0435462416094202
PITHD1	0.014034882258656	0.17508479777831	0.0421398141756694
LYPLA2	0.0140904589210813	0.175287128556276	0.104474068301178
GALE	0.515749501269808	0.795208768969595	-0.0161948811631619
HMGCL	0.265012114728508	0.628250541905293	-0.0511140619507334
FUCA1	0.601999396151979	0.836593296988321	0.00745972050119106
PNRC2	0.950087615597822	0.973033127823581	-0.0174304361566178
SRSF10	0.679539718018323	0.871111059957396	0.0306804513996949
NIPAL3	0.739241798537346	0.896408493897083	0.030071701968695
SRRM1	0.453739265380988	0.764099488571591	-0.0213683358834897
CLIC4	0.02850817368347	0.247631810239132	0.146559954067338
SYF2	0.0957242424140476	0.421746094012541	0.13294855513848
RSRP1	0.916888536999278	0.961632367343762	0.0133579499033044
TMEM50A	0.604086148227453	0.837606783858979	0.0916902858330231
MACO1	0.00118486403135084	0.0385886517730342	-0.307294184807927
MAN1C1	0.228361178599737	0.59415745083907	-0.044171858990787
SELENON	0.529186634279446	0.801659336260807	0.0979724988443887
MTFR1L	0.656126596676315	0.85913296083379	0.00546881281533634
PAQR7	0.37001868486915	0.710091422019183	-0.0661384401652659
STMN1	0.032359322724065	0.259932329511996	0.219321768797551
PAFAH2	0.819760404611789	0.92838778018581	-0.0157192556437015
EXTL1	0.726768915870627	0.891078081470532	0.0172702229874917
PDIK1L	0.520807758618196	0.797926538779625	-0.0181689364322162
FAM110D	0.86051022318487	0.942402471407426	-0.00710277230205658
ZNF593	0.58179068441544	0.828176205481805	0.0350373550628137
SH3BGRL3	0.0734260208162335	0.376944931579933	0.135784990973483
DHDDS	0.851374545078636	0.938348282559822	-0.029834262739545
HMGN2	0.885398407329222	0.951881227879559	-0.0373131303796677
ARID1A	0.0280523527991872	0.245946435561	0.229173801991479
PIGV	0.105072128112147	0.44179640638771	-0.0135491147656536
ZDHHC18	0.677581789704209	0.870879112715487	0.0124878251260238
GPN2	0.660815422972043	0.861776696290182	0.0267530423939435
GPATCH3	0.0787619864380913	0.390389667357309	0.0600021481784346
NUDC	0.12408161192444	0.473295598257786	0.162877143724052
TRNP1	0.0744236653660358	0.379514081467806	0.0463149557937731
SLC9A1	0.535042734081165	0.805929564791967	-0.0111423955576679
WDTC1	0.408888829740454	0.73641501226003	0.0462351906294906
TMEM222	0.250278461218197	0.614138790183873	0.0997809309286417
GPR3	0.0838839601007731	0.39820239334936	-0.0257574073348315
WASF2	0.143637889748163	0.50064199414792	-0.0570330621976048
AHDC1	0.191918690379042	0.55490127026497	-0.109829648924094
IFI6	0.576684034977503	0.825776784609664	0.0840294203761231
FAM76A	0.374502817695554	0.713208001327897	0.0483802805197261
STX12	0.00592985323377976	0.108234586120471	0.371735202809348
PPP1R8	0.78963391458096	0.917142383590275	0.000989945215509325
RPA2	0.000689901617665704	0.0276254703493484	0.230621841842337
EYA3	0.0269508617177591	0.241312957594568	0.061521305077039
DNAJC8	0.778023159148505	0.913053249076997	-0.0719155576171063
ATP5IF1	0.228590691463584	0.594180816571716	0.219129185869658
SESN2	0.0722472183683956	0.373878384013893	0.0216656416829728
MED18	0.820473480670916	0.928850817522608	0.00413983547914919
PHACTR4	0.574299126778215	0.824972387125657	0.0121381063690423
RCC1	0.528326186146447	0.801481134363626	0.0183998397725222
SNHG3	0.397728118663294	0.727956739483178	0.0388317903606318
TRNAU1AP	0.706766447946425	0.881374720085764	-0.0192505949429158
SNHG12	0.265930732720278	0.629298980568253	-0.0049202179236108
TAF12	0.272710159458996	0.635594817094144	0.042812097459221
GMEB1	0.0263286008468167	0.238561198232316	-0.0613982652994907
YTHDF2	0.991574199959911	0.992874944995523	0.00670445869305353
EPB41	0.00109730786417332	0.0364169047422521	-0.152425674055062
SRSF4	0.0836012252563721	0.39820239334936	0.165735210197086
MECR	0.401728081437656	0.73193012199068	0.00841360878525296
PTPRU	0.0198497595457156	0.207911761004995	-0.129056471500293
LINC01778	0.167932808958274	0.52770723961021	0.0302892558375061
SDC3	0.00660454371798621	0.112970997797991	-0.171914245149231
PUM1	0.147141957182682	0.503938508993857	0.146317219404757
NKAIN1	0.915234003497739	0.961270400770668	0.00266986816786321
SNRNP40	0.669650777836725	0.86677689881028	0.00231238728803418
ZCCHC17	0.585726746411718	0.83044819525497	-0.0869430403789696
PEF1	0.626815236539314	0.846517165335311	-0.0198516102429151
COL16A1	0.696109942100482	0.876625953706056	0.0659224923656463
ADGRB2	0.664576585715049	0.86354653062431	-0.0902323838385227
PTP4A2	0.239892697085808	0.602892992595731	0.144684629333164
KHDRBS1	0.467878940934344	0.772503110129937	-0.13402172489538
TMEM39B	0.462110454703605	0.768589811152816	-0.00154316212403313
KPNA6	0.0566839387907279	0.338395147380037	0.169150899917425
TXLNA	0.974466945354186	0.983729939131317	0.0106188472264892
CCDC28B	0.269278996506877	0.632930020080541	0.022455952952619
TMEM234	0.658024553684888	0.860434033635283	0.0277012642980848
EIF3I	0.569980903049121	0.823612963670009	-0.0263807468701323
HDAC1	0.307176485972309	0.665139049566656	0.00251374775421365
MARCKSL1	0.0417586866887427	0.292095555858886	0.0815348581037179
FAM229A	0.308800909587075	0.665907103364213	0.00934352203481933
BSDC1	0.0707023567671098	0.371088852741876	0.0813552850862944
ZBTB8B	0.948253444466283	0.972230839691411	0.00877014829730483
ZBTB8A	0.560219932876259	0.81792156207489	0.0473294256869038
ZBTB8OS	0.484266022935355	0.780890522624167	0.062491247917929
RBBP4	0.450350227057742	0.762384556176364	0.15829803737542
SYNC	0.274759830759639	0.637227841448438	-0.0175757510713313
KIAA1522	0.403563474507903	0.732291595179271	-0.0329307850156328
YARS1	0.599607021770605	0.835672778373205	-0.00264623212906293
S100PBP	0.915693324512556	0.961270400770668	-0.014007035435534
FNDC5	2.26263900312663e-05	0.00240292262132048	-0.0653998776594886
HPCA	0.126751752680937	0.477488943705206	-0.0408113838904271
TMEM54	0.0457818661370952	0.305370797996911	0.0297755846829305
RNF19B	0.265472607175155	0.628824079020592	-0.0503501869923503
AK2	0.0417088476026426	0.292095555858886	0.0010515861019178
AZIN2	0.127195345784527	0.478274863936708	-0.0432759430340574
TRIM62	0.16638268171013	0.526160458758627	-0.0437780375763948
ZNF362	0.467428150949138	0.771967546658799	0.0731763344515447
PHC2	0.776841935578803	0.912807997689561	-0.00759381975065021
CSMD2	0.828607360190205	0.931609721252675	0.044510005187002
SMIM12	0.870683322963115	0.947031992924391	0.0259285151089861
DLGAP3	0.85360937096668	0.939539586122573	-0.00256263437642747
ZMYM6	0.835772524627004	0.933365932998318	0.0196462418215675
ZMYM1	0.0910951484019359	0.412665076940965	0.0664528188718611
SFPQ	0.62764078674213	0.847002975522833	-0.0827689422083446
ZMYM4	0.115758787343471	0.460110522261161	-0.108097951834655
KIAA0319L	0.47387422587592	0.775278055021519	-0.0857661244554821
NCDN	0.362173110055863	0.703469991777248	0.0426112844466854
PSMB2	0.515482173307931	0.794997320698291	0.105809958403967
C1orf216	0.226034712110634	0.592102216854843	0.0476101961326216
AGO4	0.0806664116161537	0.394857517592801	0.0679856113277398
AGO1	0.539220466370631	0.808760915944378	-0.0645678953247952
AGO3	0.11132114268453	0.451983083645668	-0.027012482393835
ADPRS	0.0695776633150775	0.368665097010707	0.120711289472124
TRAPPC3	0.00155009651383554	0.0464003154987094	0.0933449771292009
MAP7D1	0.187414956279759	0.549549818512544	0.117407886006704
THRAP3	0.538590158376618	0.808488407775219	-0.0878606791096709
STK40	0.667179092118295	0.86517925802089	0.0228095057699302
LSM10	0.186337573937981	0.548839845373877	-0.138254574902835
OSCP1	0.828390811438184	0.931596407006864	0.00364126519991941
MRPS15	0.00841555299882122	0.131095853028831	-0.0998220525912485
GRIK3	0.350955184174481	0.695105180879786	0.0822117941634728
AL031430.1	0.183260821563443	0.545361699257876	-0.00393012194911113
MEAF6	0.375576537653701	0.714435114518449	-0.154625621611304
SNIP1	0.071164954545803	0.371744050413983	-0.0105864450829341
DNALI1	0.632882178084244	0.847979833457404	-0.011312172712647
GNL2	0.104996710506879	0.44179640638771	0.0594168546266193
C1orf109	0.192956816914777	0.556428123987685	-0.0589568067098387
MANEAL	0.350585163244424	0.694742268165527	-0.0815166524430999
YRDC	0.0838800972941908	0.39820239334936	-0.0328027029406968
C1orf122	0.0541477440508294	0.33365610398223	0.20696819295962
MTF1	0.432009742677112	0.752132292242854	-0.0479614181604786
INPP5B	0.391489227116718	0.72421356115972	0.0389732143677229
SF3A3	0.556121912530651	0.815975903695578	-0.0533382073708721
FHL3	0.3801439511891	0.717254404839111	-0.00161237771079183
UTP11	0.00354445333824848	0.0787061974909612	-0.00426441189965102
POU3F1	0.36073103474678	0.702648824140738	-0.0451434392343535
RRAGC	0.559968996552878	0.817842390400545	-0.0115077307543372
AKIRIN1	0.0590798323279895	0.34363843897679	0.0100992433007532
NDUFS5	0.616934991976807	0.841927670991306	0.143899584895651
MACF1	0.874659476186679	0.948350158262421	-0.0523669678938794
PABPC4	0.11700542925295	0.462605149713912	-0.0576310044257374
PPIE	0.858467701868315	0.941492999543618	0.028520629535887
BMP8B	0.3730451117009	0.712208839956713	-0.056706111289817
TRIT1	0.0473420555617583	0.310687009444252	0.0806983035181409
MYCL	2.45350186452813e-07	6.1152282186698e-05	-0.0235101229491134
MFSD2A	0.755910997424714	0.905158039490602	-0.00874524855428923
CAP1	0.1356892682262	0.489529068953016	0.170721265890971
PPT1	0.619787873591117	0.842831455313251	0.0266642061815608
RLF	0.000437920852728229	0.0202588158120071	0.111748809309704
AL050341.2	0.00269662600580591	0.0661323160821436	-0.0409451998286995
ZMPSTE24	0.0823020612165898	0.39687297518487	-0.12649183720515
COL9A2	0.299522708925507	0.658018361861906	-0.16384631137066
SMAP2	0.0473214960087568	0.310687009444252	-0.0728793778633807
ZFP69B	0.76558248022719	0.908129419587189	0.0110058811384756
AL031985.3	0.790117390437237	0.917145825736558	-0.00120844085119257
ZFP69	0.422760379438689	0.746231032531393	0.000934618919036994
EXO5	0.217829901555892	0.585474022877311	-0.00686764023336733
ZNF684	0.261788529636664	0.626292519579348	-0.0479251298599524
NFYC-AS1	0.333304824561996	0.683543985110655	0.0208031943876646
NFYC	0.338387212508539	0.687634510222482	-0.00129742449433812
CITED4	0.270665722794901	0.633538675137619	-0.018041910839469
CTPS1	0.264894025421	0.628184608245957	0.0803876835056644
SCMH1	0.25230035197093	0.615530203480019	-0.0733007477943841
FOXO6	0.576752310875333	0.825776784609664	-0.0102296564387667
HIVEP3	0.452875043933048	0.764050685392225	0.0171860257291329
FOXJ3	0.469226086333149	0.773259158564321	-0.085088763322584
RIMKLA	0.200513111344729	0.565648947468637	-0.00959689014779284
PPCS	0.162183444756815	0.521523541552126	-0.0428943920975312
CCDC30	0.298891706294734	0.657881904162343	-0.0423065351167353
PPIH	0.099046818850649	0.429413844026616	0.00964076448420009
YBX1	0.0787537414026593	0.390389667357309	0.203883731370141
P3H1	0.137342694229724	0.491752074062628	-0.0782919655330774
C1orf50	0.497361772018607	0.786052914672933	0.00903293201941692
SVBP	0.28651870929153	0.649453043165824	0.0986964142599297
ZNF691	0.596655492391992	0.834308004746552	0.0116187298504941
SLC2A1	0.169513360751426	0.529479967994159	-0.0837265036815319
EBNA1BP2	0.743183241902664	0.898922353354261	-0.0450954681345567
ELOVL1	0.016620747203731	0.18994481885441	-0.0252594325280266
MED8	0.244869743724216	0.60864797982707	0.0278929954024916
SZT2	0.182674986985269	0.544823668790314	0.0590388998377899
HYI	0.00910643046965543	0.137644598175621	0.243924948127041
PTPRF	0.0661268236124683	0.361162877927413	-0.151083245100455
KDM4A	0.264696968248079	0.628184608245957	0.0594244890916898
KDM4A-AS1	0.0871875497286293	0.405800893611185	-0.0312188738967565
ST3GAL3	0.926197930908175	0.964048649916874	-0.00932090200124298
IPO13	0.296065015735009	0.657067424526924	-0.032302157755758
DPH2	0.815783212463628	0.926633219291135	-0.00881974698197434
ATP6V0B	0.258388766089354	0.622917883981302	-0.158288416781702
B4GALT2	0.435444787631235	0.753590782845003	0.0970902115337618
SLC6A9	0.592642682183461	0.832909184783432	-0.0439702150280603
AL139220.2	0.869524843549015	0.946623441019933	0.0158656345587198
DMAP1	0.611062923953336	0.840417960612848	-0.0690801259169472
ERI3	0.509941364831006	0.791775406860257	-0.085854891899946
RNF220	0.579866044805277	0.827140717135678	0.0432956311283895
TMEM53	0.497282587447993	0.786052914672933	-0.0285020117758061
RPS8	1.39561131578469e-06	0.000250655897054094	0.367614255225649
PLK3	0.693388558104606	0.876179552695896	-0.0186709139021886
EIF2B3	0.30244031257156	0.660415436695238	0.0759915928707035
HECTD3	0.925370646948212	0.964048649916874	0.00193814434734443
UROD	0.250656042773337	0.614138790183873	0.0574619885405878
ZSWIM5	0.141127889677434	0.496495141034141	-0.0653385439338151
MUTYH	0.0329952931845882	0.261839841236761	0.107156396748696
TOE1	0.0112334217436041	0.156257152340133	-0.00185048748343361
PRDX1	0.267170332023124	0.630765757780478	0.117699697385157
AKR1A1	0.0211669951828318	0.215606765778085	0.0177565559713843
NASP	0.515552476140914	0.795005352412751	0.0517696416869042
GPBP1L1	0.681243564769965	0.87153642160301	0.0297328504325866
TMEM69	0.0182745216570508	0.199630351518391	-0.0700252164782791
IPP	0.37749919081752	0.715337578211881	-0.0613789803518439
MAST2	0.089151810524054	0.409848997527084	-0.0787993211026128
PIK3R3	0.980254977464488	0.986230664780772	0.00783708377253992
POMGNT1	0.577587520025893	0.826333465292508	-0.0858722721062036
LURAP1	0.0992692668369784	0.430072918013486	0.0481817210998799
LRRC41	0.665289991134104	0.864197687909042	0.0276921250924696
UQCRH	0.154315868809195	0.511024865988802	0.310207194941269
NSUN4	0.164621085549329	0.524254841672478	0.0141696801995744
FAAH	0.314548347077968	0.667999091277113	0.0506508149063388
MKNK1	0.962802169495186	0.978678226547811	-0.0128922032070455
MOB3C	0.174478739110205	0.535797761490014	-0.0142013995890353
ATPAF1	0.0218880265646216	0.21839744153082	0.0920745041872629
EFCAB14	0.570214531900715	0.823667660340124	0.0884694646874574
CMPK1	0.145158318127491	0.502499585966849	-0.0868445809397581
SPATA6	0.683240172133964	0.87283241622335	-0.0776214242344229
BEND5	0.709669945588397	0.883236425707846	-0.0555842547580268
ELAVL4	0.90631906372965	0.959599908589047	0.0203281826140967
FAF1	0.423953736364205	0.747007209712851	-0.0319747919568532
CDKN2C	0.0811472681858837	0.39541103061945	0.0960670292863732
RNF11	0.064405723667977	0.355957305657569	0.15321358313236
EPS15	0.425301054876667	0.748341021666759	0.0580153152343096
OSBPL9	0.295969287303196	0.656974355840409	0.0497154511011641
NRDC	0.661856643601059	0.862387127258527	0.0932276395091594
TXNDC12	0.165998319497202	0.525898177955726	-0.0802888236361834
KTI12	0.615605252685758	0.841453492003488	0.014383853008253
BTF3L4	0.243538049401366	0.607750346820368	0.215979197561592
ZFYVE9	0.940281652365616	0.96917196116978	-0.0224657417117697
CC2D1B	0.543162281269141	0.810505900021353	0.000711412280303886
PRPF38A	0.230449666820376	0.59624775336325	0.059570912302966
TUT4	0.490640469104594	0.783939439182541	-0.108075829094368
COA7	0.00851890989176469	0.13253687453264	0.0406267498283478
ZYG11B	0.125227489800665	0.474822518762968	0.148450287044519
ECHDC2	0.8390271493967	0.933902794500671	0.0128878538760401
SCP2	0.0757463210804096	0.382901415295961	0.277491771624883
PODN	0.245929042747045	0.610088764293109	-0.0356512130230391
CPT2	0.444531308983808	0.758798955731615	0.0301766873835035
CZIB	0.0667071692929425	0.362731370692212	0.157182274314457
MAGOH	0.235744225836218	0.601073952012052	0.084622769641525
LRP8	0.138675299762245	0.493197855560949	-0.0527804491002962
NDC1	0.582866180619594	0.828604896275998	-0.0299609807562357
YIPF1	0.262798071318511	0.626406283962577	0.0313524266166604
HSPB11	0.883732651652273	0.95142877512323	0.0226486051546092
LRRC42	0.431126231059569	0.752132292242854	0.00318937831976911
TMEM59	0.0387156486338668	0.280947247038274	-0.0699396978512321
TCEANC2	0.00445427430920755	0.0906667535639198	0.0229149396265299
MRPL37	0.000169823148313678	0.0102012777512403	0.00859412602496204
SSBP3	0.0728717743982416	0.375264048492149	-0.146621302949285
ACOT11	0.502880957867147	0.78901414796262	-0.016678717235045
TTC4	0.614743707865654	0.841123112722746	-0.038266255421792
USP24	0.963470553913859	0.978678226547811	-0.0283872110890432
MIR4422HG	0.170958466540446	0.531953057798336	0.0256089673860197
PLPP3	0.985707158081456	0.989433839208418	-0.00494524127364682
PRKAA2	0.104257878726761	0.441199401555761	0.0134221599270749
DAB1	0.0107311526052148	0.152041260751146	-0.0255505031327283
OMA1	0.590947588771241	0.832630699315086	-0.0412092221916235
MYSM1	0.605555078599736	0.838137694170381	-0.000763017981272096
JUN	0.0708572180949853	0.371088852741876	-0.272731133505351
FGGY	0.805345692237181	0.923625405135946	0.0232993594945261
CYP2J2	0.529199089042465	0.801659336260807	0.0299931439430408
AC099792.1	0.454513358173112	0.764386070416995	0.032039194063356
NFIA	0.121667853158139	0.468741479415446	0.194235949813872
