Gene	hurdle.Pr(>Chisq)	FDR	logFC
PLEKHM2	0.127684974473046	0.199720362863642	0.118594565451392
FBLIM1	0.785482997638872	0.86029194450538	0.0143177271833315
FLJ37453	0.124871133828278	0.196249022962909	-0.140890720974149
SPEN	2.91078912144121e-05	0.000156605583877363	-0.0606817850422169
ZBTB17	5.49672491999415e-07	5.04748131187132e-06	-0.164278545247471
ARHGEF19	0.977253629231871	1	0.00328716302666508
FBXO42	0.204882905715692	0.295807415475322	0.104965220914933
SZRD1	0.261438141297656	0.361560867361372	0.0946371466293853
NECAP2	0.231067540732321	0.327229577338107	0.117304798706158
NBPF1	0.0398399283030341	0.0750756124618046	0.100624690127493
CROCC	0.468957958454843	0.578114822510244	0.0302222669813121
BX284668.6	0.226040285811996	0.321302375537931	0.0592394151456609
ATP13A2	0.00137512041078273	0.00424528452398623	-0.158203457332375
SDHB	0.00024807879841701	0.00098657973463593	0.12155384690445
PADI2	2.87601753375179e-09	5.05392836542599e-08	-0.0886803607143953
RCC2	0.135597522410943	0.209759663230506	0.137595639002761
ARHGEF10L	2.0519379387916e-05	0.000115966302852669	0.0462036284780978
IGSF21	5.04024031534203e-11	1.49047106467971e-09	-0.768947222753145
ALDH4A1	0.738338731080104	0.822599062459525	0.0284073888666243
IFFO2	0.0223688236923217	0.0459297988827042	0.129038704105048
UBR4	3.33788388780912e-06	2.39375078812758e-05	0.158350639871002
EMC1-AS1	0.98207557446818	1	0.0235061237641399
EMC1	0.19348348011533	0.28164645323582	0.0971494946789083
MRTO4	0.463089345265564	0.571803677457116	0.0512917117530052
AKR7A2	8.50515048257103e-10	1.73992299570586e-08	-0.325556208948014
SLC66A1	0.192221948165445	0.280043737676796	-0.05753304617114
CAPZB	0.0188112600923757	0.0395220917784594	-0.182782851259563
MICOS10	0.0856527321567459	0.142984802874568	-0.16219950595515
NBL1	0.392133923754058	0.500780182813602	-0.074339260857322
OTUD3	0.0132416273441658	0.0292971004989669	-0.0156819329870521
CAMK2N1	0.00013496329807721	0.000590367750507507	-0.271942044481457
MUL1	0.00406069294148753	0.0107624225031222	-0.112085952148474
PINK1	1.71539778514671e-13	9.61016199541139e-12	0.0432740447307007
DDOST	1.30035058093523e-07	1.4490129238104e-06	-0.593020013571031
HP1BP3	8.58525746896021e-09	1.33910280291713e-07	-0.341670251515778
EIF4G3	1.18665050070932e-05	7.18520702288694e-05	0.208621798380838
ECE1	1.49237419183765e-12	6.46325035635219e-11	-0.139907137525869
NBPF3	0.237551384275802	0.334819971859247	-0.036252455674313
ALPL	0.565755074888609	0.67096200520631	-0.0581782729107078
RAP1GAP	0.000309474458449846	0.00119042883812535	-0.0462868955421292
USP48	0.00321448340133992	0.00884598598029844	-0.00731938637432866
LINC00339	0.343657921851251	0.4511700813203	0.0527538619980307
CDC42	5.25008228105305e-06	3.55640872336539e-05	-0.466741478233069
ZBTB40	8.62214419028122e-06	5.4532494560282e-05	-0.0165330489460665
EPHB2	0.830656649963671	0.89539361571106	-0.0168606660455231
KDM1A	0.000461656882385616	0.00167804032874272	-0.00520784457375523
LUZP1	4.50559694251036e-05	0.00022823249879253	-0.197237620190377
LINC01355	8.27640242581219e-08	9.83265591696929e-07	0.0460124818821417
HNRNPR	0.0459118350342472	0.0847523036991024	-0.0507380670136901
ZNF436	0.337018302651336	0.444492929835936	0.0560736813372525
ZNF436-AS1	0.0985936900140683	0.160678507625009	0.0881035633315231
ASAP3	0.919336434317999	0.962607670809818	-0.0182619773005434
ID3	0.479454244312273	0.588914279974433	0.0465278838267027
RPL11	2.54522340928289e-11	8.03225154976019e-10	-0.549843249467972
ELOA-AS1	0.725965010019254	0.812295984183705	-0.0381829018802364
ELOA	2.94782139936936e-06	2.15450285760012e-05	0.0105459898806473
PITHD1	0.010970130670814	0.0250099320296157	-0.18920310695546
LYPLA2	0.002675382113622	0.00752174073519003	0.0566877031449904
GALE	0.126216234980768	0.197904593377856	0.0908453351186688
HMGCL	0.55599855131508	0.662285214786996	0.0365994264332412
FUCA1	0.0169625288747219	0.0362427160858954	-0.0831095285162088
PNRC2	0.139207322428961	0.214285231765175	0.0615304754084868
SRSF10	0.186814598833994	0.27333972631599	0.187043759914561
NIPAL3	0.51448649750613	0.62389095800677	0.0475244058711708
SRRM1	0.000323902358132823	0.00123735361272323	-0.0923361404215386
CLIC4	0.0662171916523225	0.115348817807704	0.00368084171395844
SYF2	0.78913098771071	0.863683273228809	-0.0796368381920485
RSRP1	0.00675870455980198	0.0165784412108579	0.233611874203731
TMEM50A	2.61142857551506e-11	8.21994257545501e-10	-0.735580149866697
MACO1	0.0167600030734066	0.0358979160883049	-0.0777517905848961
MAN1C1	0.00415604330767677	0.0109817734566543	-0.131960336825852
SELENON	1.46006154539872e-05	8.58946611462165e-05	-0.281779832720842
MTFR1L	0.00189431593433573	0.00558688251775955	0.0966839246780137
PAQR7	0.676331516314116	0.769305840434414	0.0242661594178649
STMN1	2.58609784712185e-07	2.63429325969513e-06	-0.51159603084039
PAFAH2	0.385054755307788	0.493926449592902	0.0488047519729105
EXTL1	0.240080741604919	0.337683530717595	-0.0113282447798378
PDIK1L	0.736494117028729	0.820918376496474	-0.0452211817478784
FAM110D	5.03341588537317e-05	0.000251732629844646	-0.0470450106515446
ZNF593	0.797784598685383	0.870174448847422	0.0330486601778344
SH3BGRL3	0.975311795611673	1	0.0275302737178322
DHDDS	0.0155189014410637	0.0335646501408631	-0.00666707828390467
HMGN2	0.0950950449665394	0.156143557969393	-0.0453463610187465
ARID1A	0.0123895850795462	0.0276726412905081	0.201977702873166
PIGV	0.68635199422369	0.778022731154067	0.029755226829647
ZDHHC18	0.437222271287274	0.545823939408308	-0.0606096342364505
GPN2	0.619068144953052	0.719448021154403	0.0389871983930549
GPATCH3	0.262518156261631	0.362725901394196	0.0585697887843076
NUDC	0.397042417658025	0.505757405084335	0.19489766410242
TRNP1	0.57777818062357	0.681867111360513	0.0219598377633246
SLC9A1	0.741864919963342	0.825548634853057	0.0303557821197174
WDTC1	0.842298560595945	0.904589546303049	0.0191279913421265
TMEM222	8.33737133076894e-13	3.7573548362613e-11	-0.240792759582396
GPR3	0.850018709964492	0.910478732222096	0.0249207563932233
WASF2	0.379314303801884	0.488824288217526	-0.0349126808149052
AHDC1	0.181776440583054	0.267248786426007	0.0177892741967856
IFI6	0.338503251085298	0.446162336013894	0.00983543803150352
FAM76A	0.282502324417075	0.384637780167863	0.0691247161146211
STX12	0.00128771879946799	0.0040170905997197	-0.104713193668147
PPP1R8	0.145207564098298	0.22220523497463	-0.0602916570301324
RPA2	0.0262621653092409	0.0526061710549056	0.0577360144246966
EYA3	0.837209188772788	0.90070787724472	-0.00170096733155017
DNAJC8	0.0751861697705852	0.128300781250266	-0.226629206143698
ATP5IF1	0.106605109875746	0.171492124198167	-0.33644773919012
SESN2	0.00289244692734135	0.00805597590048343	-0.0514771182462995
MED18	0.432383745215533	0.54185824296695	0.0458150350721168
PHACTR4	0.00643510778314371	0.0159125271017482	-0.0206219278991239
RCC1	0.990476347113598	1	0.00173738859230429
SNHG3	0.00931379710068988	0.0217618909490579	-0.0870458687733183
TRNAU1AP	0.00138992137633051	0.00428448000230302	0.112183097721726
SNHG12	0.040783642737402	0.0766057564982914	-0.0707038301955596
TAF12	0.00515987032508959	0.0132250779182202	-0.0674400600557744
GMEB1	0.365421707378507	0.474221157391744	0.0583802697511505
YTHDF2	3.63899810749605e-06	2.58089918042098e-05	-0.388761198672917
EPB41	0.829212724950172	0.894231788946264	-0.0396363664085724
SRSF4	0.00141420412192149	0.00434398263104304	0.0997188438645972
MECR	0.961145842917703	0.992095518894009	-0.00236057768461678
PTPRU	0.0459321524694959	0.0847769953317144	-0.0500717801587004
LINC01778	1	1	-0.0134008475055256
SDC3	4.1593992650546e-15	2.95269263152704e-13	-0.650719864608274
PUM1	4.16277983373845e-06	2.91148802194393e-05	0.0537216369513039
NKAIN1	8.01465862912126e-11	2.22461422357859e-09	-0.0532344122178374
SNRNP40	0.00122118718825515	0.00384357565685102	-0.157820198607209
ZCCHC17	0.436656236867391	0.545228772197265	0.0642083859161883
PEF1	0.00227866642948538	0.0065601796124357	-0.0969634947054349
COL16A1	0.0635796031434392	0.111487832301976	0.0842821315132729
ADGRB2	0.00100268094027305	0.00324993161453151	-0.0241614153983668
PTP4A2	0.0016477699585918	0.00494817174927015	0.00323126543113356
KHDRBS1	0.0555437010787467	0.0997874700315877	0.314582537983991
TMEM39B	0.0045470418097107	0.0118558970157978	-0.058970033639089
KPNA6	0.241637678022571	0.33944340484123	0.0790824588618926
TXLNA	0.000192740313071059	0.000798486242719418	0.263626132290361
CCDC28B	3.48669438993701e-05	0.000182838121873339	-0.304828085039285
TMEM234	8.82828730485466e-05	0.000407328571417416	-0.182807581381153
EIF3I	0.0171869603205384	0.0366517105630759	-0.211745209369544
HDAC1	0.00140641869150327	0.00432333034969277	-0.0140645053675617
MARCKSL1	1.86258006064576e-24	5.54821714162601e-22	-0.878274100170376
FAM229A	0.766424765651202	0.844949057853234	0.0304790621240379
BSDC1	2.3669117934677e-05	0.000131455633167899	0.0787271972285275
ZBTB8B	0.012424621784008	0.0277356801038366	0.134815315359858
ZBTB8A	0.0938205680643608	0.154487069943379	0.0133704112676535
ZBTB8OS	7.50127075804671e-05	0.000356332243360655	0.118901372298014
RBBP4	1.60561221169632e-05	9.32889721286736e-05	-0.0427821944284585
SYNC	0.0214806468479365	0.0443147195867987	-0.0130752995386385
KIAA1522	1	1	-0.0174165128878186
YARS1	5.10775595214428e-06	3.47333092670034e-05	0.00499891072387326
S100PBP	0.0275549678638834	0.0548092544823466	0.0931175978722582
FNDC5	0.000269682833202456	0.00105938772656854	-0.00177999113457861
HPCA	0.772345936663155	0.849559661755122	-0.0205821593724008
TMEM54	1.07252094205823e-07	1.23223878319447e-06	-0.300362013160015
RNF19B	1	1	-0.0171460168316634
AK2	0.35181444947204	0.459688656403341	0.0570116682535987
AZIN2	0.994984878568264	1	-0.00917368112841643
TRIM62	0.0248324635229581	0.0502034227786604	-0.0721630721863749
ZNF362	0.959870480516807	0.991197952020949	-0.0100359425346325
PHC2	1.72896878812995e-06	1.35532065529083e-05	-0.237772002342302
CSMD2	0.00138786621920158	0.00427922497730597	0.305552883070316
SMIM12	0.00552076924118701	0.0139770221274081	-0.0794061042039259
DLGAP3	0.859466133168472	0.91733768888867	0.0246271845890646
ZMYM6	0.0195829310854872	0.0408971165094144	0.121519017276052
ZMYM1	0.0438808850892914	0.0814711537846635	0.113312851754846
SFPQ	2.17638732322096e-05	0.000122151738871772	-0.142091397517376
ZMYM4	0.000282968236992263	0.00110517783127167	0.139315498189266
KIAA0319L	0.151588560089735	0.230164679129363	0.094442227433841
NCDN	0.914319826701957	0.958834625065344	0.00130234644170579
PSMB2	0.00234395304625065	0.00671672889579053	-0.347216886142641
C1orf216	0.101609738580856	0.16488968074515	-0.0457906701128961
AGO4	0.000395840170099169	0.00146763691482124	0.269153446889666
AGO1	4.41437058630863e-06	3.06322204378337e-05	0.0677858466451551
AGO3	0.000588154420570105	0.00206181230349174	0.330728380360221
ADPRS	0.00722064289472788	0.0175563829729866	-0.0563361002488263
TRAPPC3	0.115017418720541	0.183190888736824	-0.0404380458281155
MAP7D1	5.61894667399348e-06	3.77263308023542e-05	-0.199762512267678
THRAP3	0.00219598492412253	0.00635384124101125	-0.119769669592948
STK40	0.75426416066511	0.835615765076469	-0.0535306132061449
LSM10	0.00120455783100999	0.00379743541304208	-0.231577418823355
OSCP1	0.009571860108093	0.0222519310737366	-0.0979360607570395
MRPS15	0.762517576714643	0.841781358077911	-0.0199823480001572
GRIK3	0.0192347801425258	0.0402988211301656	0.109569803457051
AL031430.1	0.267700772815581	0.368386426861599	0.061029506872861
MEAF6	6.22116923769794e-07	5.60731659778634e-06	-0.309834881975186
SNIP1	0.435114940756498	0.543748978968496	-0.050007863003084
DNALI1	0.356020238159155	0.464141243449803	-0.00534284189318601
GNL2	0.0186351411701788	0.0392369977708818	-0.0192528381427755
C1orf109	0.000914516027856765	0.0030121316742758	-0.0624699418562126
MANEAL	0.936108728823592	0.974134321031133	0.0151448831223274
YRDC	0.0362573342907525	0.0693734644670155	-0.0361593090209306
C1orf122	0.000520864592963216	0.00186768035051667	-0.374418937132963
MTF1	0.000678020014951097	0.0023260276524151	-0.0700900594626568
INPP5B	0.123727994865949	0.194677918229558	0.0671797332437247
SF3A3	0.00143634293132197	0.00440402543269359	-0.0724788454041539
FHL3	1.40783097602509e-07	1.55179058756267e-06	-0.173099959563208
UTP11	0.434897855920639	0.543644576699976	-0.127588853898377
POU3F1	2.64232692378526e-06	1.95107247401386e-05	-0.271330186611152
RRAGC	0.00125222126435797	0.00391836492482804	-0.107780078949438
AKIRIN1	0.00122292143574931	0.00384738266223759	-0.121211970173223
NDUFS5	0.000339973755491449	0.00128707361308651	-0.589931159291785
MACF1	2.00557984211676e-06	1.53472096564987e-05	0.478308467718209
PABPC4	0.312902724250873	0.41847141603985	0.111970219770582
PPIE	0.0526495518064884	0.0953544127067971	0.0414538827625056
BMP8B	0.131124386172358	0.204106822371019	-0.0794998394651996
TRIT1	0.296428617660343	0.400695374375846	-0.0336527498541066
MYCL	9.99640034140108e-12	3.50821946464171e-10	-0.0990489789559379
MFSD2A	0.0290278689327258	0.0572633440922921	-0.110323681241018
CAP1	0.000477398177508919	0.00172601063999894	-0.327212162880686
PPT1	3.66354419684862e-05	0.000191045539180667	-0.426368050815297
RLF	0.111324070465662	0.178051450052007	0.16654908465267
AL050341.2	5.7977857613511e-11	1.67792316358723e-09	-0.140132106156092
ZMPSTE24	2.926394060609e-09	5.12769736904128e-08	-0.119541744545518
COL9A2	4.37224016650507e-05	0.000222492371473027	-0.0620282731631849
SMAP2	3.58047611078361e-05	0.000187113199576381	-0.368167559449321
ZFP69B	8.54269498624689e-08	1.01096835142474e-06	0.0451806800852931
AL031985.3	0.364915505224226	0.473716469025739	0.0468089010580105
ZFP69	0.0414921521921564	0.0776856744937615	-0.0710174723990621
EXO5	0.794534562252143	0.867636857008711	0.018064266686105
ZNF684	0.00575312612082947	0.0144603682473123	-0.02836612418535
NFYC-AS1	0.433498584710162	0.542673043774621	0.0397520405926358
NFYC	0.000156897912271175	0.000667663485215283	-0.0771420670283365
CITED4	0.493731610425078	0.603537599651834	0.0355715243481572
CTPS1	0.160505740314912	0.241054673692329	0.10173102650395
SCMH1	0.939836481403484	0.976544987825308	0.0154884668753542
FOXO6	0.682437391014111	0.774735811159633	0.0321108812510084
HIVEP3	0.00873558812546509	0.0205960883738041	-0.0213450559904263
FOXJ3	0.000255367504155206	0.00101226982416343	0.00771224530924602
RIMKLA	0.227291725166637	0.322855761742282	-0.0742052528712052
PPCS	0.0541275971817713	0.0976599711007495	-0.0200553282333053
CCDC30	0.185823307486098	0.272084888421977	0.0603276723847598
PPIH	0.434088153582597	0.543244043416769	0.0768714658928748
YBX1	6.85263993711149e-17	7.15310184204638e-15	-0.751482029226983
P3H1	0.0716047408630254	0.123291794749771	0.0885525901123869
C1orf50	0.115098891379738	0.183272850120045	0.0773995898302455
SVBP	0.843232546030905	0.905274181142356	0.0378205933673889
ZNF691	1	1	-0.0131480811726897
SLC2A1	0.151709300088064	0.230218794463529	-0.0187618218765211
EBNA1BP2	0.0066420002494353	0.0163491387141432	-0.112800065376607
ELOVL1	0.804537279630816	0.875975198014724	0.0152630582737453
MED8	0.550671896832035	0.657222307828559	-0.0978498587463435
SZT2	0.010515789398488	0.0241227152373656	0.149640611007362
HYI	0.000243864194180026	0.000975217224466488	-0.0839708558699923
PTPRF	0.00445609503684564	0.0116735925965242	0.063204191600992
KDM4A	0.0619407117332725	0.109144699523656	0.118195871979136
KDM4A-AS1	0.0322945327188169	0.0627446910745961	-0.025097410714192
ST3GAL3	0.177326081135169	0.261745640428308	0.068824760828882
IPO13	0.576370128059303	0.680642851865042	0.0519553848566324
DPH2	0.306387848104695	0.411470726732202	0.0613609339094722
ATP6V0B	4.89820126161813e-14	2.9614718815912e-12	-0.830765249820763
B4GALT2	0.000273455808149529	0.001072139898854	-0.111362361004665
SLC6A9	0.878323745090061	0.930998776148664	0.010714862267212
AL139220.2	0.00394257503491404	0.0105201374047204	0.151093452751784
DMAP1	0.000650082188918816	0.00224722722141679	-0.155982633124995
ERI3	0.00129959727262611	0.00404691011998539	-0.0258002017663245
RNF220	0.344284778011369	0.451832150639679	0.0779620026379552
TMEM53	0.73091846304149	0.816342678475145	0.0299688801106762
RPS8	0.000278455533447524	0.00109034223468888	-0.220131405910075
PLK3	0.352341536590059	0.460229645601538	0.0473140838552055
EIF2B3	0.0148858714791928	0.0323662361359055	-0.0300684327857335
HECTD3	0.256869864176219	0.35629206714187	0.0573385544077068
UROD	0.00900682242508592	0.0211498408532156	0.0508110001812523
ZSWIM5	0.53415098525955	0.641580053400363	0.0289773811105389
MUTYH	0.622931193563219	0.722905612598594	-0.0663482683059629
TOE1	4.10623896142358e-09	6.95554735587603e-08	0.0105813671984409
PRDX1	1.10501796364189e-22	2.59530469037661e-20	-0.886845987645789
AKR1A1	0.51739406138245	0.626567543050457	0.0411404371741877
NASP	3.0119687374664e-05	0.00016119708234302	0.469384804306918
GPBP1L1	0.0391634386928766	0.0739720192941698	0.0764298945953912
TMEM69	0.00225712484913032	0.00651376790700107	-0.071433431704375
IPP	0.00034959250008103	0.00131776950724988	-0.0286962887729891
MAST2	7.70633697125868e-07	6.76617494104833e-06	0.0609621181092988
PIK3R3	0.11585578539106	0.184249586140993	0.0267918120469436
POMGNT1	0.019042468300328	0.039946009163845	0.0597499644767545
LURAP1	0.037703012204621	0.0717349880129361	-0.0390311697726735
LRRC41	0.113457405176075	0.181084068141062	0.145663161618065
UQCRH	2.21836217514518e-06	1.66593443569772e-05	-0.646762429967007
NSUN4	0.0526413785949452	0.0953544127067971	0.097540742289489
FAAH	0.0220665344295074	0.0453701321527902	-0.0897501003687219
MKNK1	0.00599313641328839	0.014977322491404	-0.108108006586142
MOB3C	1	1	-0.0121720366748531
ATPAF1	0.961069747253044	0.992095518894009	0.0168971701479867
EFCAB14	0.0914591012455473	0.151128399879836	0.149150791076355
CMPK1	0.000124567918932015	0.000551375679962334	-0.245352730105321
SPATA6	5.5399468640139e-06	3.72778903857861e-05	-0.268961487748479
BEND5	8.37093982915935e-05	0.000389760915491892	-0.205672835867666
ELAVL4	3.70234945816749e-07	3.61734351460797e-06	0.0688039469430228
FAF1	3.45957504701674e-06	2.46653765611299e-05	-0.0673507083496073
CDKN2C	0.271669317271443	0.372923161946289	-0.0749502401163151
RNF11	0.00246804917581768	0.00701962845464865	-0.0463910722387947
EPS15	0.68849411075921	0.779293658452478	0.0315511432698063
OSBPL9	0.0708155633780002	0.122105107374773	0.155923725817142
NRDC	2.58631956644033e-07	2.63429325969513e-06	0.181303540105025
TXNDC12	0.716717457453829	0.803937390510985	0.0239801738045076
KTI12	1.73150397940388e-05	9.97023012751513e-05	-0.0698830843889009
BTF3L4	0.000154773277449087	0.000660232636215751	-0.311176959022625
ZFYVE9	0.119533255087496	0.189259206239989	-0.0653767600126748
CC2D1B	0.516691672925836	0.625846092915531	0.0329781152365924
PRPF38A	0.0994922787437089	0.161840296421217	0.0548925496284625
TUT4	1.93812124021575e-08	2.73961512809664e-07	0.189038107252951
COA7	0.629321645349606	0.7287290466156	-0.0129787941078337
ZYG11B	0.0211208226678346	0.0436682930831664	0.117952191281011
ECHDC2	0.569601243878254	0.674606283115314	-0.0478185342711058
SCP2	0.0380240513596564	0.0722332772212604	-0.0698838207204182
PODN	0.981743197174074	1	-0.0232490599485596
CPT2	0.544936080706538	0.651714096520657	0.0188372696878935
CZIB	8.423884983328e-10	1.72618971982189e-08	-0.157995962308157
MAGOH	1.06734132030061e-07	1.22859939159579e-06	-0.345370347429878
LRP8	0.071793704102242	0.123547486008268	0.113663416856787
NDC1	0.0681666993677399	0.118138200564525	-0.0231867305525257
YIPF1	0.0305553984708414	0.0598897579079419	0.127538485115586
HSPB11	1.35838841351863e-06	1.10305835733398e-05	-0.0900919461345697
LRRC42	0.646231526245455	0.742676731912651	0.0414763598475152
TMEM59	3.19280878762508e-38	3.24948114360542e-35	-1.06777808001076
TCEANC2	0.00012364375325621	0.000547520362044267	-0.0425672513254467
MRPL37	0.44702143067285	0.554937256841585	0.0770844331415598
