Gene	hurdle.Pr(>Chisq)	FDR	logFC
IGSF21	1.73373878696852e-21	1.06940160632558e-19	-0.306882719430515
ALDH4A1	0.730419853055868	0.870465921310527	0.00464026061615715
IFFO2	0.506932932979773	0.727942172326192	0.0160616036030585
UBR4	0.543820753857345	0.752598625139916	0.0198402733269652
EMC1-AS1	0.969995305058223	0.985816148845476	-0.000685288211738702
EMC1	0.307993153258772	0.552523024406227	0.00286424776822064
MRTO4	0.551358985073266	0.758145421189127	0.0013134360759614
AKR7A2	0.0142882838092388	0.0640142370367693	-0.0617489870088557
SLC66A1	0.903801011618732	0.958348352736201	-0.000257272685866672
CAPZB	0.258152085186311	0.493706767363047	0.0330534954711382
MICOS10	0.0591188646131642	0.185895647147419	0.0779368984727323
NBL1	0.4321721970982	0.665253219455548	0.0155993576978252
OTUD3	0.472302968608029	0.699845451458738	0.0127521828675353
CAMK2N1	1.90884874003959e-26	1.54389203060288e-24	-0.354026953511769
MUL1	0.876484617649177	0.945104023858584	0.00520770036290776
PINK1	0.574504317508977	0.772775911172957	-0.0131406308637397
DDOST	0.0754593901408863	0.220878210612762	0.0683992004555275
HP1BP3	0.682398785758197	0.84387772078421	-0.0241035555184026
EIF4G3	2.56109159644501e-08	4.40543826301168e-07	0.168902149276457
ECE1	0.0127462180301254	0.0583906829714633	-0.0177771609389586
NBPF3	0.211526634890142	0.436749753493373	0.0153610612623017
ALPL	0.544607392190443	0.753054726262193	0.0097502030989392
RAP1GAP	0.320123251692526	0.564572602587844	-0.0311837758756899
USP48	0.212490431934321	0.437463117144085	0.0413033259932081
LINC00339	0.19330562395827	0.412230065549563	0.0145175531144955
CDC42	5.51303799413474e-07	7.55676015963721e-06	0.167865816511208
ZBTB40	0.0971165013520815	0.263515625641629	0.0223627648681559
EPHB2	0.0106159907405209	0.0507249980101649	0.0247740670267357
KDM1A	0.00427569729259788	0.0241643179243396	0.085467455840697
LUZP1	0.327006610086234	0.571195699663327	-0.021031614462586
LINC01355	0.299239357675387	0.542710168590659	-0.0124922536230027
HNRNPR	8.91903485561603e-10	1.90101523022057e-08	0.160403497865112
ZNF436	0.0846876410836755	0.239181580609658	0.0216805140798555
ZNF436-AS1	6.36523180839274e-05	0.000604499036360035	-0.0522285555893062
ASAP3	0.518733409055471	0.735572336257963	0.00731732298630239
ID3	0.149654975508886	0.350543961620642	-0.00294614002899942
RPL11	6.91698155224054e-25	5.31302488663608e-23	0.240898854983738
ELOA-AS1	0.511412140347427	0.731271996769111	-0.00588386638497033
ELOA	0.259802047360722	0.495445820489697	0.0258856108759757
PITHD1	0.00715683099941067	0.0368492314484833	-0.063058092731512
LYPLA2	0.033901610295809	0.124336446409224	0.0330231545318397
GALE	0.0559496208455793	0.178317515497667	-0.018281057473938
HMGCL	0.181594471172413	0.397814040615009	-0.0188946895021415
FUCA1	0.000558719803127796	0.00419400427510742	-0.0286316298826974
PNRC2	0.495540671242357	0.718513382153971	-0.0271011008217001
SRSF10	0.025396939975571	0.0995100506646291	0.064777593189113
NIPAL3	0.968596703788878	0.98545584634107	0.00341094508097273
SRRM1	0.528048632452412	0.742138870177775	0.0106244678502909
CLIC4	1.01630359894571e-05	0.000112022706262852	-0.0942241693769924
SYF2	0.335983452287281	0.580722568185731	0.0379558845550831
RSRP1	2.85398210740882e-05	0.000291475275753724	-0.146063775684658
TMEM50A	0.280982742837934	0.52128850649851	0.0517442134665702
MACO1	0.74921126157918	0.88117460878915	0.00930039623358264
MAN1C1	0.238661959524343	0.470429069023693	-0.0123004592730271
SELENON	0.325151029364188	0.569328963673811	0.0250073843840909
MTFR1L	0.914427913655846	0.964246944351481	-0.00362446162787469
PAQR7	0.850783428986334	0.933233161326576	-0.00291050805112379
STMN1	0.0035559138630596	0.0207776709486225	0.0880313666733246
PAFAH2	0.817315234759532	0.917976390725043	-0.0023341288075945
EXTL1	0.140602119373453	0.336173391524663	-0.0156587452887059
PDIK1L	0.0171629962922158	0.0735809894296063	0.00512406232374829
FAM110D	0.28459728203319	0.52571769402898	-0.00616559532410643
ZNF593	0.262009386586638	0.497809682386841	-0.0226731592959563
SH3BGRL3	0.0064676489111484	0.0339301529861922	-0.0939156526309708
DHDDS	0.294297400328933	0.536935812130998	-0.00187519396406866
HMGN2	0.764137387968282	0.889817879410434	-0.00163373358560692
ARID1A	0.0630377116789925	0.194906220945705	0.0493921274497856
PIGV	0.276421395129346	0.515646020882039	-0.00890802774122046
ZDHHC18	0.990512176755547	0.994668647682917	0.000160424259642022
GPN2	0.265863126288757	0.502473903027637	-0.00722944020388851
GPATCH3	0.394488855302654	0.635522014221253	-0.00204579574033829
NUDC	0.0360376867502648	0.130138458983141	-0.0782057310023064
TRNP1	0.614839774417673	0.80199061892161	-0.00709187834798153
SLC9A1	0.76331532172776	0.889539124452399	0.00496886587119311
WDTC1	0.0729782558210753	0.216435997654879	0.0250966586429367
TMEM222	0.0210711040699401	0.08650130890964	-0.0474869087694844
GPR3	0.0115142185375415	0.0539406026079761	-0.0215097230681353
WASF2	0.216620981509655	0.442194399694646	0.0356439391966611
AHDC1	0.226139943030991	0.454176471672011	-0.0119234788073569
IFI6	0.00111538464172077	0.00770486008446594	-0.055446053659827
FAM76A	0.202049288988514	0.424428614794758	-0.0153458079274912
STX12	0.826677562677382	0.921770280526987	0.00226584981911693
PPP1R8	0.279820799592499	0.520001738500182	0.00330795036075951
RPA2	0.355361199539986	0.599368364864224	-0.00409310179463207
EYA3	0.847829268635767	0.931978392147357	0.000983821486643513
DNAJC8	1.71662542242806e-07	2.57873878033381e-06	0.152172217341303
ATP5IF1	3.55279004586621e-07	5.05124852504819e-06	0.144217205103407
SESN2	0.0992225283404263	0.267152720154679	-0.0113223381102637
MED18	0.114525933372176	0.292738640492756	-0.0172817717196894
PHACTR4	0.254274795722755	0.488740648435946	0.038663884078614
RCC1	0.0924943490228134	0.254250165342251	0.0123960702019649
SNHG3	0.540504493869903	0.750646052266674	-0.00988683324144585
TRNAU1AP	0.127827711088313	0.315768575145949	0.0288081713850189
SNHG12	0.0492554961918549	0.163688572788531	-0.0377815901790849
TAF12	0.00251142869721053	0.0155301664197631	-0.0548191956056551
GMEB1	0.454482945497485	0.683571454847387	-0.00296162730535539
YTHDF2	0.717971586134351	0.863011181060253	0.0225717434088576
EPB41	2.45210036838243e-19	1.24781257496061e-17	0.129064994367082
SRSF4	0.0157373379001681	0.0687903034268978	0.0706817706608594
MECR	0.517058243397296	0.734670205363526	-0.00832940777642385
PTPRU	0.00010343698476888	0.000934425652294932	-0.0346220552381542
LINC01778	0.405790201428488	0.644684067897162	0.00127353711331058
SDC3	0.000382083102192478	0.00299318853564897	0.00415165114409533
PUM1	0.000202561014677	0.00169676109207833	0.0998312046459866
NKAIN1	2.0001677966557e-10	4.60906590576529e-09	0.0485854154106305
SNRNP40	0.340503100932106	0.585548348589666	0.000882843753593043
ZCCHC17	0.113759907342819	0.291818892748971	0.0610029610867567
PEF1	0.41060180459592	0.648645691311599	-0.0101901646303719
COL16A1	0.408292174394057	0.646508298855592	-0.0205972942816658
ADGRB2	0.441607282448041	0.674000217512863	-0.0255540779329603
PTP4A2	0.000176906152969446	0.00150351763828521	0.0955598879015016
KHDRBS1	0.00472057197569702	0.0262324115191789	0.0943723196871956
TMEM39B	0.0755144000587669	0.220917455990846	0.0221129075823343
KPNA6	0.694289702824113	0.850852726456149	-0.00551017331221096
TXLNA	0.0524739982405528	0.170640406555591	0.0382853984556892
CCDC28B	0.591908457407872	0.785673077961346	0.0177702203458473
TMEM234	0.165110771393595	0.374008100161042	0.0183175754932003
EIF3I	0.323827607578346	0.568397035262194	0.0417011479135661
HDAC1	0.305626369273542	0.550208556594601	0.0216453876087014
MARCKSL1	2.85809240294908e-05	0.00029161138276706	-0.0499180069807852
FAM229A	0.000103075263588266	0.000932487551261845	-0.0573796846976756
BSDC1	0.417777780764211	0.653808308107805	-0.0278912885061605
ZBTB8B	0.215289422491277	0.440497523351644	-0.0195204686698765
ZBTB8A	0.71411776176361	0.860462539677251	-0.00257184127042878
ZBTB8OS	0.0350919403579674	0.127628906370416	0.047405705428323
RBBP4	0.000364837239555984	0.0028705625511738	0.131469314950749
SYNC	0.00343610183390298	0.0202534322864175	0.0673463023830643
KIAA1522	0.612500321398188	0.799964327369914	-0.00893637974416431
YARS1	0.977248292036325	0.987805941565017	-0.000789174049109859
S100PBP	0.145653767085947	0.344135403218815	0.0346786579347905
FNDC5	2.52152256305036e-06	3.04602918521603e-05	0.0827515124842411
HPCA	0.859506987952211	0.937413720651934	-0.00108898211653752
TMEM54	0.0325344099546896	0.120406893568674	-0.0392055055145667
RNF19B	0.375061647333455	0.617335296345483	0.0119957642191766
AK2	0.425474749964091	0.660031668517251	-0.000409968743360745
AZIN2	0.0534678108789992	0.172821788846	-0.0185573001018293
TRIM62	0.307435993648863	0.551920592449443	-0.0166184106174512
ZNF362	0.893064399094242	0.953492045295741	0.00631353087087108
PHC2	0.0124202129934324	0.0571761000219758	-0.0252164904985763
CSMD2	3.235878775482e-05	0.000326609813925303	0.0985715500786918
SMIM12	0.747185836981187	0.879905249414524	0.00235575434684276
DLGAP3	0.534765665359019	0.746495950512024	0.00379495922715825
ZMYM6	0.607193065338939	0.796610689331235	0.0110851209407512
ZMYM1	0.34549357073855	0.59055465072497	-0.00100479471859954
SFPQ	0.000684142553193667	0.00500222980477432	0.0991183742853834
ZMYM4	0.00337441903482561	0.0199476184280373	0.0882984961053407
KIAA0319L	0.229825519577643	0.458862035409802	-0.00837846852433846
NCDN	0.50059280095834	0.722159245380233	-0.0104162771406237
PSMB2	0.646278207129127	0.820509265924336	-0.0300214074883876
C1orf216	0.964123499087202	0.983807771958338	-0.00171517695463919
AGO4	0.0391793029600105	0.138134187947635	0.0348441568487415
AGO1	0.493199045956704	0.717076184317765	0.0170559251445124
AGO3	0.676014601383371	0.839211864880577	0.0216019799104678
ADPRS	0.00267329528056148	0.0163611131474386	-0.0599605588936415
TRAPPC3	0.73048433861554	0.870465921310527	-0.00764966643166756
MAP7D1	0.112643519765032	0.290051719774475	0.0227251601055361
THRAP3	1.23096227679341e-06	1.58416673197871e-05	0.149932132246599
STK40	0.131127800192841	0.321385475367282	0.0143437584577709
LSM10	0.0806692628569855	0.231108071140597	-0.0542352544460087
OSCP1	0.318374502927879	0.562870266974259	-0.00870667334660465
MRPS15	0.769519745008345	0.893098596075369	-0.0104256490242206
GRIK3	3.25551102203878e-06	3.86390244044312e-05	0.0958005415432247
AL031430.1	0.0546552954027668	0.175428415966883	0.013881162949031
MEAF6	0.965232910831292	0.984061214697105	0.00679946985613666
SNIP1	0.18476826387412	0.401954899660604	-0.0157787142811598
DNALI1	0.0546469224308056	0.175428415966883	0.027827434533381
GNL2	0.00223585312656971	0.0140465402442366	0.0283173825976299
C1orf109	0.11138159618659	0.287894906714672	-0.00637713077867277
MANEAL	0.511042704426891	0.731094846097543	0.011430715755643
YRDC	0.902381238386876	0.957778088401302	-0.00383473075200783
C1orf122	0.00159802963583677	0.0104535275535482	-0.0973704724023847
MTF1	0.757044021097714	0.88603532627373	0.00666804824374474
INPP5B	0.353179998284255	0.597552802200356	0.0111639315227424
SF3A3	0.109613354469511	0.285438784250775	-0.0293742134888578
FHL3	2.90757922314192e-24	2.20560652498337e-22	-0.10720158815331
UTP11	0.950175096453021	0.978792932579027	0.00594980686511148
POU3F1	0.397436503338013	0.638166186598363	0.015435268627992
RRAGC	0.788462353732203	0.902060021183269	-0.00480399680845292
AKIRIN1	0.044128628851828	0.151091377675182	-0.008813944599387
NDUFS5	0.00107469739332079	0.00745331020137808	-0.075479853289578
MACF1	2.71987837651216e-05	0.000279611739161136	0.142538671401607
PABPC4	0.0224422555592793	0.090457843942402	0.0425564429953435
PPIE	0.539679452659686	0.750097320511294	-0.00828863532945684
BMP8B	0.0111174714436881	0.0526066171025814	0.00952646808019111
TRIT1	0.0947103669160195	0.258636724717449	0.00307578242303315
MYCL	0.204825841041183	0.428339799682355	-0.00876064207427686
MFSD2A	0.512710496759568	0.731579866602349	-0.00335890997848398
CAP1	0.153561076503564	0.356480028005709	0.0403015623264267
PPT1	1.06672020484114e-08	1.94736231116963e-07	-0.15395473469295
RLF	0.425335164644081	0.660031668517251	0.0228974375590545
AL050341.2	0.290175088501383	0.531798972969296	-0.0195609845237992
ZMPSTE24	0.883484454414871	0.948424748806809	-0.00693817864658106
COL9A2	0.140240215064573	0.335544220800031	-0.0644826771584828
SMAP2	0.026154747968546	0.101663888268572	0.0861768231837123
ZFP69B	0.869907268478715	0.942779081544995	-0.00222499922323993
AL031985.3	0.831540465095712	0.923855606403896	0.00253103758736284
ZFP69	0.833417892968856	0.92515294735763	0.00450698552277493
EXO5	0.873041099241165	0.943412753940219	0.0023137669461842
ZNF684	0.926528618445101	0.969019211133234	0.000528803632351332
NFYC-AS1	0.997854851854854	0.999491618609311	0.000801723819397207
NFYC	0.182676528848887	0.3993964280042	0.0188547362243018
CITED4	0.072581816281596	0.215469548431486	-0.0365443201683562
CTPS1	0.820050108209291	0.919338348775479	0.00813407774934213
SCMH1	0.212183170021528	0.437218332288329	0.0237089294233694
FOXO6	0.209453515454737	0.43368571265363	0.0087273052389004
HIVEP3	0.251465676081533	0.485362942700742	0.0107463014232135
FOXJ3	0.128512417872674	0.316947124288967	0.0269234264001381
RIMKLA	0.000608781309540259	0.0045170389631927	-0.0311245630753281
PPCS	0.0154683029038578	0.0680037377123165	0.0420627331420725
CCDC30	0.525810263186233	0.740597479447983	0.00709707166390966
PPIH	0.0329993277452678	0.121721772803671	-0.0135090686105941
YBX1	1.78564356369267e-09	3.67139138777418e-08	0.138919360227606
P3H1	0.768291401512949	0.892357858932729	-0.00590604007219267
C1orf50	0.686604544763828	0.846430399239025	-0.00628922944660742
SVBP	0.0590452407002432	0.185807659023981	-0.0371204411001529
ZNF691	0.147635559031887	0.347412925328792	-0.0109535471514896
SLC2A1	0.0134081198588588	0.0609428239063053	0.00746470002013386
EBNA1BP2	5.85295963385091e-05	0.000559766609304786	-0.0788209361380335
ELOVL1	0.182651108189103	0.3993964280042	0.0143708415497098
MED8	0.0664258969249003	0.202967095107282	-0.0346726484707278
SZT2	0.951846810998463	0.97935173569707	-0.000479137841948946
HYI	0.352465101494435	0.59703970659522	-0.0323724362515586
PTPRF	0.0966267271567222	0.262595064255685	-0.0265551427162386
KDM4A	0.493984926134502	0.717535430884951	0.01564749919424
KDM4A-AS1	0.205835890377747	0.429208422261127	0.00880550991977602
ST3GAL3	0.992072631705839	0.995823378895653	-0.000319439446110958
IPO13	0.350757225951377	0.595315665137301	-0.00954911085472855
DPH2	0.101379367832542	0.271761681154267	-0.0145103610690152
ATP6V0B	8.07877178572135e-05	0.000747734778084203	-0.0807976251636298
B4GALT2	0.326574506842843	0.570940832762005	0.0234540797164915
SLC6A9	0.843651433013396	0.930255954441369	-0.00368357783161313
AL139220.2	0.419319463942954	0.654794605950044	0.0267605576269234
DMAP1	0.239178476013993	0.470843663618691	-0.0351799936189885
ERI3	0.567324394043969	0.768492992952416	-0.0099986298880953
RNF220	0.114663343984639	0.292873982634506	-0.0273815077427833
TMEM53	0.890787595662461	0.952036605887922	-0.00155291886515143
RPS8	3.12825728059773e-31	3.13159066950328e-29	0.270671260233941
PLK3	0.43475660653152	0.667884583090498	-0.00975080674010838
EIF2B3	0.137325339510518	0.331227817504219	0.0298514093361115
HECTD3	0.0855553408871998	0.241146406244028	0.00151547765042803
UROD	0.169902556773262	0.381437486373502	-0.0133837398039083
ZSWIM5	0.72876688289563	0.870063566819489	-0.00280099907769688
MUTYH	0.240047304260463	0.472017022529872	-0.00992954167147427
TOE1	0.0169274311253589	0.0727426869577791	-0.0272736181047254
PRDX1	3.4376526277174e-05	0.000345450393878155	-0.060307595878331
AKR1A1	0.011674578320687	0.0546080524820183	-0.0619014106521907
NASP	0.398726580553306	0.639229158348324	0.0367855637813204
GPBP1L1	0.341214598135921	0.586359066699592	0.0264333472984694
TMEM69	0.000205568014637958	0.00171596244172625	0.0370408394800544
IPP	0.204915430634237	0.428339799682355	0.0226125958166021
MAST2	0.869108266711168	0.942541896487613	-0.00623106527201239
PIK3R3	0.714244717112242	0.860517976728007	0.0040273974854054
POMGNT1	0.126331218040789	0.313172707330115	0.0257516007718397
LURAP1	0.00639510236171317	0.0337171340538679	-0.021741321013156
LRRC41	0.464068756465032	0.691770013756553	-0.0163842128796097
UQCRH	0.000781775949308173	0.0056462623707278	-0.0985704417853785
NSUN4	0.957489312306488	0.981848612191364	1.63689913892512e-05
FAAH	0.00207190001138765	0.0131177370860951	-0.0325610833961692
MKNK1	0.0803430378063796	0.230366562182629	-0.0288023229844782
MOB3C	0.00399836729602708	0.022941101990655	-0.0179387128858462
ATPAF1	0.0882206722800441	0.246666453881909	-0.0352848542032901
EFCAB14	0.228484838387828	0.457081954337518	-0.0326139005377551
CMPK1	0.267843146219321	0.505580680776983	0.0407650333744937
SPATA6	0.00807483017806454	0.0409542778092617	0.0853167572980549
BEND5	0.191264652121443	0.410030631041255	0.0403842830035731
ELAVL4	3.5135265367363e-09	6.97146441540533e-08	-0.121311076729614
FAF1	0.170308649671362	0.382159304113723	0.0317376000920199
CDKN2C	1.76269572444115e-07	2.6382111375735e-06	-0.0725434538094645
RNF11	0.187133562802414	0.404793163745286	0.0397817921182438
EPS15	0.9401721868381	0.974714783221142	0.00494899591424475
OSBPL9	0.191775783344681	0.410399129845945	0.0323691850131636
NRDC	0.0162204786473546	0.0703179859664731	0.065437912405646
TXNDC12	0.726714721284994	0.868431202647126	0.00661025062703917
KTI12	0.00408516412027104	0.0232923013075958	-0.0355395313103253
BTF3L4	0.539989572332668	0.750293914744374	-0.0266906054755914
ZFYVE9	0.0510647338022759	0.167603760797419	0.0402888212093689
CC2D1B	0.599954813779237	0.791919367097918	0.00734377799121123
PRPF38A	0.353844341284654	0.59788336194099	0.0163866769134988
TUT4	0.0433101440014322	0.149033048427376	0.0535627421491794
COA7	0.0279207561672696	0.107231507883919	-0.0281464336572848
ZYG11B	0.0687091615961774	0.207606380646738	0.0464932373953841
ECHDC2	1.22771728419131e-06	1.58165729871609e-05	-0.0617521146120279
SCP2	0.169162644716532	0.380405704276008	0.0383292385668652
PODN	0.000697069560511682	0.00508257345822637	-0.0317072909206485
CPT2	0.769660421165419	0.893098596075369	0.00728765993328509
CZIB	0.162417152529996	0.370005723530842	-0.0194412014545081
MAGOH	0.0205128191068011	0.0850672528867105	-0.0694941065218325
LRP8	0.703609245618209	0.856235523787882	0.00822658047253583
NDC1	0.278748885942828	0.51852332019919	0.013085763864246
YIPF1	0.88845451107506	0.950977200511904	-0.000473158148052558
HSPB11	0.639528090217492	0.817003824877221	0.00294319198638388
LRRC42	0.595515288215951	0.788809433505123	-0.00987188567705408
TMEM59	2.2195793275278e-10	5.09543652764981e-09	-0.0619790176872519
TCEANC2	0.583639305706571	0.779355657182851	0.0051464564773783
MRPL37	0.450701807218311	0.680684835103234	-0.0174084690551503
SSBP3	0.0366842687600783	0.132005001286634	0.0393870921026918
ACOT11	0.689223598728403	0.84776336573255	-0.00478678642412466
TTC4	0.359702059664733	0.602694643254958	0.00155343742791338
USP24	7.8082819741937e-09	1.4561384829826e-07	0.173163853964549
