Gene	hurdle.Pr(>Chisq)	FDR	logFC
DFFB	0.148036501393169	0.229729325478371	0.00577996333065271
C1orf174	0.133310975576307	0.212133803871457	-0.0244565786657234
NPHP4	0.176080459881007	0.261455398969816	-0.0127979399920599
KCNAB2	0.427169319882444	0.512376635604428	-0.0113643709432233
RPL22	2.96637372793989e-05	0.000379751806491927	0.343733198913138
ICMT	0.0728682119234066	0.135331428257385	0.0298023244478773
GPR153	0.0296954925976056	0.0710591999856339	0.023693471022939
ACOT7	0.0265660309838325	0.0655721375112261	-0.0122681750184205
NOL9	0.00223087761262617	0.01048718563626	0.0385794723535233
ZBTB48	0.634866046753029	0.696954519460201	0.0228111759858212
PHF13	0.116379230402887	0.191917302310351	-0.0363013468679569
THAP3	0.453869496257766	0.537696009098466	0.0383159727206389
DNAJC11	0.564046470445039	0.636545882789249	0.0384986076302959
CAMTA1	0.134504050506149	0.213476019341338	-0.0598219583058108
VAMP3	0.379019337595292	0.466958859079118	0.0278826053618841
PER3	0.023045691542311	0.0591793588743155	-0.0712035455436066
PARK7	0.0772081054399605	0.14098380852224	0.0983300417326212
ERRFI1	0.487315862246319	0.568312816800303	-0.0261036443717649
RERE	0.232686823878212	0.322309649543451	-0.0392533162577935
ENO1	2.28580189281835e-07	6.59964503947766e-06	0.250692837457125
H6PD	0.379532820233761	0.467497159204732	0.0120991696131008
SPSB1	0.626719653114496	0.690262997065181	-0.00799728997454038
SLC25A33	0.0069791967560973	0.0243743008241969	-0.068478960224345
TMEM201	0.812883236116029	0.846427057949106	0.0104181600126348
CLSTN1	2.57802203751936e-14	2.76187571440561e-12	0.526677249567241
CTNNBIP1	0.00230269092067376	0.0107411363680339	-0.0354869088927709
LZIC	0.000361961719207492	0.00268415631312779	-0.0291126783232624
NMNAT1	0.0111014685845261	0.0342913025430779	-0.0377907259529475
RBP7	0.224916399008325	0.314255117388019	-0.0138840363980779
UBE4B	0.00618682993335162	0.0222262880965565	-0.025554407975112
KIF1B	0.00018131383365393	0.00155988605926747	-0.106576090291564
PGD	0.218482690207318	0.307588368357577	0.0120949884766242
DFFA	0.0859891915278718	0.151897960765758	0.0644062169038571
PEX14	0.079747081740998	0.144246313581577	0.00286239926218815
TARDBP	0.0260097795491587	0.0646696737853981	0.017455285526264
SRM	0.000625642092253655	0.00403643257934173	0.207556697577781
EXOSC10	0.866934684865892	0.89138519163724	-0.0243033410234108
MTOR	0.0287208904131082	0.0695406154987087	-0.0239132651104
UBIAD1	0.00590298763914697	0.0215139325684577	0.0343074680865147
DISP3	0.531021520953851	0.607927056187606	0.00520001114574173
FBXO2	0.0744551744144546	0.137421950298282	0.0319770128644702
FBXO44	0.0305588717980852	0.0725676650340297	0.0741574410914441
FBXO6	0.118912809244495	0.194911037351096	0.044002442522246
MAD2L2	0.00299432363598451	0.0131545591965032	0.149817761490135
DRAXIN	0.0217564324219778	0.0567153274641655	0.0422782435460741
AGTRAP	0.0308848099498149	0.0730434128421938	0.0366602458136598
MTHFR	0.0117632440456932	0.0357374376940425	-0.0548435606352368
CLCN6	0.154573512905945	0.237280833725529	0.0519112201078619
AL021155.4	0.239676407379988	0.329561806274689	0.00873377037297179
KIAA2013	0.52429503141532	0.602145497336402	0.011901713726132
PLOD1	0.563902971109661	0.636501569885609	0.0185847782375828
MFN2	0.740874862578304	0.786672291485726	0.00323869375942409
MIIP	0.0232194619152244	0.0594505845640746	0.0304085005036794
VPS13D	0.60163717159091	0.668649993324214	-0.0264488377736624
PDPN	3.94579680489926e-05	0.000476185932591252	0.0960214327895713
PRDM2	0.00133018702674407	0.00709480855120584	-0.0579166227073353
KAZN	0.339220826013561	0.428251390128553	0.0375829982814322
AL031293.1	0.00137219304205017	0.00725510655635226	0.0163611343013811
TMEM51	0.456469613264722	0.540252290609754	0.000591747298147885
EFHD2	0.0414900239666575	0.090333520717681	0.00685195654796959
CASP9	0.56987737040897	0.641999107536643	0.0153057010318954
DNAJC16	0.920817103325047	0.936303328857614	-0.00634054908773164
DDI2	0.194962334703826	0.282151320504542	0.0170501038868771
PLEKHM2	0.564553144038631	0.63693242143402	0.0308465131869517
FBLIM1	0.000360456658412445	0.00267777200072457	0.105685316851052
FLJ37453	0.00949026340167587	0.0307194770539802	-0.049337182387061
SPEN	0.145305512479402	0.226701101674878	-0.0244033764502316
ZBTB17	0.175228948354001	0.260653039957587	0.035155298867113
ARHGEF19	0.0497051155719562	0.102698118166182	-0.015886793326119
FBXO42	0.038464300510158	0.0856140882322872	-0.0622183188703084
SZRD1	0.8792358607427	0.901236449970573	0.00440443821168388
NECAP2	0.117259144690176	0.193003495161876	0.0452328291666549
NBPF1	0.0895525025577055	0.156470003402963	0.0359102160852848
CROCC	0.632775111642282	0.69515898520169	-0.00868848264057803
BX284668.6	0.745706514511176	0.790580827622922	-0.0104537435803452
ATP13A2	0.244515694853599	0.334501704863561	-0.0530132910801542
SDHB	0.0570105471834072	0.113472916028512	-0.0574330383244892
PADI2	0.0138189564999241	0.0405240391209356	0.0390256406300555
RCC2	0.0184486021950856	0.0502257642908116	0.0436263258712035
ARHGEF10L	0.187747319416337	0.273753623589922	3.35153014071332e-05
IGSF21	1.03635786543441e-11	7.11069584862382e-10	0.493364079070247
ALDH4A1	0.000750408800884097	0.00464507992153952	0.0196989009038612
IFFO2	0.0560958925060478	0.112219350561239	0.0416769952742637
UBR4	0.000612678670014006	0.00397590042342245	-0.0622113049494949
EMC1-AS1	0.756146208939719	0.799689439710841	0.00301572420912841
EMC1	0.628348285498215	0.691664498493889	0.0200775172965352
MRTO4	0.000200171020422989	0.0016871557435652	0.00663283777298093
AKR7A2	0.0731421041583666	0.135633847264824	-0.0849641674495649
SLC66A1	0.814637093953495	0.847964103678005	0.0173214372760515
CAPZB	1.65177245665924e-05	0.000233214994372015	-0.0680208923469311
MICOS10	5.1005694854889e-05	0.00058327017908498	0.209148821961271
NBL1	0.00293885672263493	0.0130044409976596	0.0382525994428588
OTUD3	0.218974316256738	0.307996467170741	-0.0233939066815608
CAMK2N1	1.76995993369579e-09	8.09607515738825e-08	-0.325160088710176
MUL1	0.132597722428498	0.211412008357604	0.0211720241992257
PINK1	0.0328869798517028	0.0765045114150184	0.00179536728531726
DDOST	8.6611116040719e-08	2.77918047152174e-06	0.362909858478069
HP1BP3	2.31697641825043e-06	4.67627478334039e-05	0.122554416394757
EIF4G3	0.0149147816936245	0.0428598185468791	-0.0894511764436071
ECE1	0.227150002000529	0.316561952694615	0.0336711746645367
NBPF3	0.686345796086645	0.740751255532538	0.0159544420488614
ALPL	0.0208158504249226	0.0548724328166586	-0.0156785985338863
RAP1GAP	0.0187555119926833	0.0508798462831278	0.00615094110208714
USP48	0.0120086045146976	0.0362394581018042	-0.0370469972247287
LINC00339	0.979878188551821	0.98431093245463	0.000306213191851389
CDC42	1.57261953881188e-08	5.7850609721414e-07	0.342705257611819
ZBTB40	0.091485637571111	0.159093562815888	-0.00973452742038257
EPHB2	0.222088457400132	0.311321159146146	0.0282778619999655
KDM1A	0.0461175155542086	0.0973441440483148	-0.102324578385232
LUZP1	0.0907594852226155	0.158055838161101	-0.0547266060738555
LINC01355	0.674996782970315	0.731346319234959	-0.00194512614246287
HNRNPR	0.0439214278689144	0.0939097336419909	-0.127406898624641
ZNF436	0.178409228146776	0.26401897568833	-0.0254624931496697
ZNF436-AS1	0.548510202225069	0.623332567207106	-0.0146313489861718
ASAP3	0.18051944328516	0.266169740533824	0.00712003021695002
ID3	0.715379313161907	0.765425179341565	0.000285306957187544
RPL11	8.49835414445867e-05	0.000867087712333114	0.217953706897908
ELOA-AS1	0.526707310003926	0.603950462592991	0.00674428944087763
ELOA	0.000392937595298479	0.00286162602944563	-0.0617999626151785
PITHD1	0.000456620409709117	0.00321794868077175	0.0682871140958033
LYPLA2	0.110385531217093	0.184222259190265	0.0271927566136725
GALE	0.321808849208668	0.411717104063007	0.0256144957766959
HMGCL	0.35227640525704	0.441357379709092	-0.00256191842142195
FUCA1	0.269527664030563	0.35985774534919	0.0235321930713165
PNRC2	2.36978004488038e-05	0.00031458830095787	-0.0554181714818346
SRSF10	0.00694077789288763	0.024281787569704	-0.0453782710748938
NIPAL3	0.788155840241246	0.826315329802244	0.0116684719120292
SRRM1	0.00549038333779491	0.0204985153552235	-0.0970528773892712
CLIC4	0.00479221971641891	0.0185860207674259	0.0668937808136793
SYF2	0.00397276927720541	0.0162544158065359	0.112829867470705
RSRP1	0.00850097955712653	0.0283126433954694	-0.222206621156442
TMEM50A	5.60783844392936e-12	4.10110963567122e-10	0.541139423260133
MACO1	0.0246575930925641	0.0620913782349454	-0.0215430532182099
MAN1C1	0.939819098466858	0.952532004114169	0.00643308685647234
SELENON	4.86652645679361e-08	1.64639577885929e-06	0.349463119281954
MTFR1L	0.00484578113700071	0.0187110987157711	0.0778965350673844
PAQR7	0.00401647683639919	0.0163293047945883	0.0850912001290317
STMN1	0.00283575357254578	0.0126629098287026	0.182749617999952
PAFAH2	0.88003430649746	0.901666022252809	0.0047279286545852
EXTL1	0.116030479331604	0.191497330280659	0.0341080546411828
PDIK1L	0.000895824972737477	0.00529303840930953	-0.0456336419537554
FAM110D	0.814710541022424	0.847968283407778	0.0105222573740284
ZNF593	0.0100593028042296	0.0319516944468287	-0.00648165811334633
SH3BGRL3	0.00687249576097977	0.024111976652929	0.120339927919656
DHDDS	0.472588111320003	0.554696809376149	-0.0151688103193851
HMGN2	0.00206670007037609	0.00991382873507587	0.189629362695405
ARID1A	0.000630783442273759	0.00406745416076527	0.0190120321406519
PIGV	0.076031108901027	0.139428508343822	0.0378108106221745
ZDHHC18	0.0168862365305656	0.0470633516083519	0.0110646922044787
GPN2	0.360290546364465	0.449461536542309	-0.0183088463022785
GPATCH3	0.217970057449511	0.307149914806839	0.0271671881160941
NUDC	0.000130085058031957	0.00118827884348862	0.0948951594183274
TRNP1	0.407572827744457	0.49411226377239	0.0291349475460378
SLC9A1	0.190894093574092	0.277414274728747	-0.00824053429430279
WDTC1	0.00216697614872862	0.0102459464593196	0.029698464204231
TMEM222	0.000913457799999754	0.00537641451151663	0.0782902511683372
GPR3	0.655752679685677	0.714616532256729	-0.00024968339068953
WASF2	0.0912186652729173	0.158674484970537	-0.104193970948539
AHDC1	0.241868361504758	0.331716821904279	-0.0643404344412367
IFI6	0.00118321242858746	0.00651807550308464	0.176527299532623
FAM76A	0.0721813710538681	0.134423770155671	-0.00162847263758345
STX12	0.0139093552482716	0.0406983602412893	0.0845041764780768
PPP1R8	0.0763007923835598	0.139848329765756	0.00594826949005751
RPA2	0.0186291884802897	0.0506158573770363	0.0124264658849077
EYA3	0.0497377442249529	0.102730774601615	0.0347514802510062
DNAJC8	0.105288710655565	0.177799021374684	-0.181981563837285
ATP5IF1	0.701958571816473	0.754136175017117	0.06735960630464
SESN2	0.000942733103850467	0.00549575150230346	-0.000383941997196838
MED18	0.0193837335958745	0.0520865871081223	-0.0114225729219765
PHACTR4	0.0512221450269933	0.105138833145323	0.0502332535064033
RCC1	0.323868422339151	0.413726574881768	0.00525861158718854
SNHG3	0.00249823908046971	0.0114875730006689	0.0378773878823475
TRNAU1AP	0.0362715833857797	0.0822887028190105	-0.00181277926703916
SNHG12	0.534997197991786	0.611504050451444	0.0161429418517814
TAF12	0.00656095672186925	0.0231653554334169	0.00308788404927715
GMEB1	0.0799556889199116	0.144538014916945	-0.0427180568474304
YTHDF2	0.0230410114362586	0.0591793588743155	-0.0862263308453084
EPB41	8.17430092827049e-05	0.00084034290603508	-0.0302593578247656
SRSF4	0.00759079747917411	0.0259433144321416	0.043687720359479
MECR	0.289755743219241	0.379250447609102	0.0364396892495937
PTPRU	0.0364288306922101	0.0825121122485093	0.0486353327768868
LINC01778	0.00432900779384186	0.017232970692879	0.0123211000406929
SDC3	2.56785706719529e-22	6.27224767233123e-20	0.496867708743044
PUM1	0.0153973158844183	0.0439877447590346	0.135590516634535
NKAIN1	0.355550030826163	0.444592252122446	-0.00512603265948833
SNRNP40	0.170999586695611	0.256114967509036	0.0224664033403744
ZCCHC17	7.9499610498998e-06	0.000130326005775069	-0.277511616543137
PEF1	0.0343310994031585	0.0789020920231041	0.0136648567114577
COL16A1	0.0331757333922795	0.077014870161549	0.117709998335081
ADGRB2	7.01951748677456e-06	0.000116956844564772	0.189692120900885
PTP4A2	2.90350409035354e-06	5.61972986616289e-05	-0.00387203511981393
KHDRBS1	0.00055983793900902	0.00372199278667238	-0.178254529377131
TMEM39B	0.0189175281915083	0.0511540167470949	-0.0127890553085115
KPNA6	0.000168366258060855	0.00146248727574483	0.133884538972017
TXLNA	0.00566166106361698	0.0209026198820901	-0.0420570939555444
CCDC28B	0.297036649366352	0.386566658134975	0.0168982771549535
TMEM234	0.639657304317683	0.701062504435603	0.0194454107352415
EIF3I	0.000509847773429869	0.00349425974012289	0.13981092683613
HDAC1	0.0116054709446046	0.0353901664535471	-0.00517914692429622
MARCKSL1	3.58550815688166e-13	3.34273367328211e-11	0.36988650273939
FAM229A	0.0198233143323637	0.0528741433277384	0.0101813911173326
BSDC1	0.00453844999796397	0.0178397456791548	-0.103433106627053
ZBTB8B	0.238748489465822	0.328544822743221	-0.00541364289734014
ZBTB8A	0.0717179104440689	0.133889344195464	-0.0220696482319538
ZBTB8OS	0.000430693377778759	0.00307018312507419	0.0119408499330961
RBBP4	2.4397819205911e-06	4.88476337642279e-05	0.221005365702245
SYNC	0.0469857550449231	0.0986482768374842	0.0591364278049945
KIAA1522	0.0525377596255059	0.107029801218733	0.0186969789546188
YARS1	0.0420279420381347	0.091072969501728	-0.00218595591991816
S100PBP	0.372322796338314	0.460753704699547	-0.0413929788429576
FNDC5	0.599078536765325	0.666473507880754	-0.0130058332423481
HPCA	0.118696599932837	0.194661148782025	-0.000618427811615349
TMEM54	0.000311177627150361	0.00239320677606257	0.14081535914658
RNF19B	0.026138254888121	0.0648822396779659	-0.0167554532129678
AK2	0.0032600380855987	0.0139982608329942	0.0204308115559368
AZIN2	0.852685833186804	0.879399770369063	0.00301205215934706
TRIM62	7.77601554511413e-05	0.00081100322675046	-0.0171369143470503
ZNF362	0.000227848181378442	0.00188914449366932	0.0924706558890349
PHC2	0.0429604820545542	0.0924702797554231	-0.0565698587982397
CSMD2	0.3628255152384	0.451701123099549	-0.0802239066558684
SMIM12	0.0055569248151632	0.0206407307687312	0.0209008464929139
DLGAP3	0.0431889444278806	0.0926978443237731	0.0274946024367396
ZMYM6	0.102845767081177	0.174500604801668	-0.0166035813139543
ZMYM1	0.166828435515802	0.251602331804704	-0.000919306959515795
SFPQ	0.00106439817420582	0.00603428942441433	-0.0898914175752177
ZMYM4	0.0376944236188258	0.0844916218715748	-0.135144813781808
KIAA0319L	0.129560117102687	0.207898792560126	0.0628419864728082
NCDN	0.0838702078432633	0.149402982553934	0.00519082342343459
PSMB2	8.25224263280153e-06	0.00013437951903254	0.0859645619677853
C1orf216	0.178220384079366	0.263909520314682	0.0169251193820843
AGO4	0.686804179032309	0.740984049339364	-0.0379792851361823
AGO1	0.00406891915803229	0.0164876276300758	-0.125824679895802
AGO3	0.0403668814088995	0.0886373107959168	-0.105322368641727
ADPRS	0.256323034118453	0.346674774716352	0.0267422950668421
TRAPPC3	0.0626656207090709	0.121136266881643	0.0375871714712516
MAP7D1	0.000600040636324984	0.00391887502215884	0.00681598237001779
THRAP3	7.01469016481238e-05	0.000748867228871098	0.071931880570498
STK40	0.0276446666489923	0.0675248627568285	-0.00423905236772412
LSM10	0.00410964010042961	0.0165975643341755	-0.102205172617762
OSCP1	0.0239168724425482	0.0608379428450701	0.0355192744300078
MRPS15	0.00972982583367685	0.0312464798597674	-0.0695617324605311
GRIK3	0.263922649763588	0.354207397973924	-0.0273952188314111
AL031430.1	0.0429715938497745	0.0924741706661808	-0.034599544560983
MEAF6	0.00146509664456557	0.00763252179984891	-0.100727714950592
SNIP1	0.660698293131817	0.718915560764334	0.000633960754750085
DNALI1	0.00385777611180866	0.0158529675819378	-0.0395792342974524
GNL2	0.875575541636535	0.898907539509667	-0.00862295309292951
C1orf109	0.277399571020875	0.367808159904239	-0.00262871953080199
MANEAL	0.0415289057165051	0.0903603287931012	0.0340908354867965
YRDC	0.03821460226573	0.0852154099499201	0.0292032035723045
C1orf122	0.147978665400894	0.229698021909458	0.0425083673914549
MTF1	0.593672314984929	0.661496738860601	-0.00986087685218234
INPP5B	0.446624838527353	0.530605948729043	0.0136278572626302
SF3A3	0.0338413192476591	0.0781643550045967	0.00687775055079737
FHL3	0.00636764813363106	0.0226949089782485	0.0553124576184628
UTP11	0.423889011750049	0.509392551461512	-0.00798968971010461
POU3F1	0.000882439657908538	0.00524184608075728	-0.0794966760884774
RRAGC	0.155640652574012	0.238439449308381	0.0102850759148659
AKIRIN1	0.263232207910249	0.353513850363741	-0.0287721411970784
NDUFS5	0.00185909656484053	0.00918492975177889	0.20569627781616
MACF1	1.16935611824769e-05	0.00017739385097398	-0.323386198274221
PABPC4	0.475495229631082	0.557376383071833	-0.00412331269788613
PPIE	0.028464109320925	0.0690705676805995	0.0203445586735974
BMP8B	0.487708782262492	0.568683154265019	0.00313187317746025
TRIT1	0.225046850066219	0.314401416135751	0.00639898979990883
MYCL	0.300561776548332	0.390174423574063	-0.00268633943064641
MFSD2A	0.310808061013615	0.400580292228713	0.00142928820560916
CAP1	0.00750602965583688	0.0257501339246766	0.0235303011647336
PPT1	2.54588323064639e-19	4.64072714863946e-17	0.571599013235358
RLF	0.993160863000494	0.994463689417482	-0.00224237668415472
AL050341.2	0.0766708230352444	0.14035614056286	-0.00875812820496177
ZMPSTE24	0.241670350889932	0.331500580829722	-0.00512181611096754
COL9A2	0.000306040662131399	0.00236684912017523	-0.0413389432382341
SMAP2	0.034893843517193	0.079918470514103	-0.0229595939749918
ZFP69B	0.00120027844583648	0.00658831490292179	-0.0475247778726696
AL031985.3	0.135121705596473	0.214105888817431	-0.0130925090056795
ZFP69	0.0308483664339608	0.0729854899763586	-0.0229748326380226
EXO5	0.03682872253179	0.0832172411250234	-0.00173362041922622
ZNF684	0.244684852398147	0.334602631546139	-0.0286465974741178
NFYC-AS1	0.922415959316021	0.937382768441218	-0.00174170167257162
NFYC	0.005103158833329	0.019434012731976	0.00561936820644152
CITED4	0.0017300532574024	0.00867726506474559	-0.102477157875497
CTPS1	0.00721268795571153	0.025022807711418	0.0273510250583495
SCMH1	0.180346450336387	0.265978891191679	0.0265359750930202
FOXO6	0.491896804026942	0.572146254055337	-0.0103585881637
HIVEP3	0.564434114622854	0.636897006395558	-0.0132782028168159
FOXJ3	0.161749789755749	0.245537190571478	-0.0835418890035835
RIMKLA	0.00575437054145851	0.0211299240597814	0.0369537374520483
PPCS	0.0807894807289844	0.145506846798863	-0.0277312118023732
CCDC30	0.00860583537441578	0.0286099025292301	-0.050304451684526
PPIH	0.163535065215658	0.247675316403624	-0.051151258280781
YBX1	6.49975170382184e-06	0.000110099122827706	0.299294283469974
P3H1	0.0888716785754848	0.15565543015087	-0.0550519187395489
C1orf50	0.192055005774883	0.278802779689605	0.00159079444531071
SVBP	2.81952310230698e-05	0.000363985458617562	0.0853232433666615
ZNF691	0.794315576146949	0.831132293649991	0.00920371129362047
SLC2A1	0.254497077355291	0.344816153288238	0.0160274390716836
EBNA1BP2	0.000484457907328872	0.00336557703197242	-0.0603184288884278
ELOVL1	0.335086687276672	0.424652091953012	0.0117993159806613
MED8	0.90784571470264	0.925347998135816	0.0111344853636555
SZT2	0.0406700394826572	0.089057430714626	-0.0149726880998314
HYI	9.38640858604343e-05	0.000929734047537295	0.134751247835737
PTPRF	0.410929762542732	0.497300224801967	0.00689129165420516
KDM4A	1.68127433427749e-05	0.000237106275341005	0.0460081743525866
KDM4A-AS1	0.152899322871724	0.235258372323009	-0.026457889561789
ST3GAL3	0.956807514138135	0.966142221593141	-0.00127624370412151
IPO13	2.23788538920336e-06	4.54008210271439e-05	0.0490003530258362
DPH2	0.00349955737273633	0.0147125969684092	0.0146906182686172
ATP6V0B	8.7986822939778e-05	0.000887351832009504	0.339594094370806
B4GALT2	7.00634895538718e-05	0.000748867228871098	0.152370686586895
SLC6A9	0.122033587496689	0.198852061920889	0.0263818737084559
AL139220.2	0.0211737116565026	0.055540064531973	-0.089443858562047
DMAP1	0.0204927560817692	0.0542973457949743	-0.115294987667308
ERI3	0.0165854403831806	0.046426308365754	-0.165849006751923
RNF220	0.461983568524018	0.54498264487432	0.00550184053383801
TMEM53	0.205426935241167	0.293515247029937	0.0179911135087619
RPS8	1.15819261770063e-12	9.55743678376879e-11	0.197113920100598
PLK3	0.726356246007177	0.774826520437214	-0.00279243730158476
EIF2B3	0.175650908199349	0.261071503205386	-0.0165848369150099
HECTD3	0.876258622059323	0.899306432874833	8.26327162793405e-05
UROD	0.691397045941154	0.744557986251593	-0.026208824357718
ZSWIM5	0.00307218817906944	0.0133668094873442	-0.00986923361625208
MUTYH	0.238213404262645	0.328206215821421	0.0516421856537163
TOE1	0.612298206865722	0.678399528300015	0.00435277844034496
PRDX1	3.97297326268215e-14	4.1829243497532e-12	0.483996001703537
AKR1A1	0.167878480422096	0.25274594462948	-0.0072021530137546
NASP	7.81089440453625e-05	0.000813251946825244	-0.272258851561073
GPBP1L1	0.412577150695821	0.498547867812412	-0.0273110790728426
TMEM69	0.878272277376569	0.900616232040305	-0.00811385031052059
IPP	0.039707743313784	0.0876945152063732	-0.0330588910558307
MAST2	0.103364329251872	0.175145575720002	-0.0524346446651137
PIK3R3	0.0194831696347404	0.0522847617554569	-0.11246048411203
POMGNT1	0.0146401954272195	0.0422696706270997	0.0314001221747129
LURAP1	0.208748191774928	0.297310981474892	0.0219594636443623
LRRC41	0.328606284931528	0.41822306772288	0.028501517867841
UQCRH	9.17180034324628e-05	0.000913182076739088	0.215772884397294
NSUN4	0.000167853044835984	0.0014597472308275	-0.0260003404360966
FAAH	0.147950308345054	0.229698021909458	0.0490788617067508
MKNK1	0.996083322326576	0.996736224135557	0.00461504852044903
MOB3C	0.0261978570623918	0.0649521778934207	0.00749172240266304
ATPAF1	0.0374810907002842	0.0841873580465655	0.0657466697668447
EFCAB14	2.56065671041428e-07	7.27286055913713e-06	0.166946031369439
CMPK1	0.305153616199702	0.395001707964702	-0.0327357138658014
SPATA6	0.702292743596382	0.754428822019757	-0.0136210278732145
BEND5	0.000283864602981011	0.00222959860104709	-0.15233710659726
ELAVL4	0.00688731277680285	0.0241570220973846	-0.116519746291948
FAF1	0.00202077995998931	0.00975928630622746	0.0297806223376654
CDKN2C	0.000130679371602743	0.0011928155197192	0.119969693924282
RNF11	0.0263447720101915	0.065184096547907	-0.0169442026479393
EPS15	0.027430284270207	0.0671220320160365	0.0766692228443349
OSBPL9	0.116115432059089	0.191585756787039	0.00229919845572391
NRDC	0.347388851971053	0.43635298252828	-0.0782994073755313
TXNDC12	0.0585888672808228	0.115746657408717	0.0461070322358837
KTI12	0.0763467145049397	0.139885658385068	0.000534954714273422
BTF3L4	0.0144621850999014	0.041894370641626	-0.0048925099622712
ZFYVE9	0.49656194776752	0.576419643387959	-0.0058118476265448
CC2D1B	0.488377661430645	0.569191371223635	-0.00365748918236099
PRPF38A	0.000619205541117498	0.00400760851810705	-0.0185217744064269
TUT4	5.21854396287367e-05	0.000592875138777452	-0.191893595983713
COA7	0.0776172742194759	0.141378041766213	-0.019141139950276
ZYG11B	0.00318154798303155	0.0137252721712343	0.0543160724385689
ECHDC2	0.639756129692524	0.701062504435603	0.0231967772017414
SCP2	5.18266971902429e-06	9.08119731398044e-05	0.246005340799601
PODN	0.282372240807821	0.372219339124222	-0.0116864576515505
CPT2	0.0238304702019372	0.0606715723527744	0.0205980854400522
CZIB	0.50284265072109	0.582326691945446	-0.0378977226109807
MAGOH	0.214465210006341	0.303471626672163	-0.044106113344473
LRP8	0.00838918296043721	0.0280320359769684	-0.0685404360987807
NDC1	0.627079893467105	0.690579507566615	0.0042440215090651
YIPF1	0.301991447857783	0.391614095634647	-0.033425887399499
HSPB11	0.271876460597231	0.362412924391397	-0.0593924245413262
LRRC42	0.00113550031917047	0.0063352514381128	-0.0494237373945433
TMEM59	3.26282871021324e-10	1.68851385753535e-08	0.458299620228261
TCEANC2	0.124107077944191	0.201483219557417	0.0388882616980737
MRPL37	0.789304917374291	0.827235986946899	-0.0158459468565526
SSBP3	0.291816566942827	0.381334873964556	-0.040053081074932
ACOT11	0.826986100374769	0.85825809346338	-0.00815022552266623
