TF	Target	Weight
E2F1	ISOC1	1.94862348548613
E2F1	EIF4EBP1	7.24235214678124
E2F1	RPA1	17.7200933520617
E2F1	ACADM	8.97435986458837
E2F1	ZNF273	12.7968782857778
E2F1	UBL4A	2.98777968762645
E2F1	UBE2T	11.4400022831185
E2F1	NT5M	21.009854828721
E2F1	TMSB15A	26.2942283973899
E2F1	BTBD6	11.0072415705757
E2F1	TOE1	4.98160349457949
E2F1	MACROD1	1.17750630754558
E2F1	TAF9B	2.43141527429654
ETV4	DALRD3	0.609077656535863
ETV4	PHB2	0.407646491666758
ETV4	NUDT5	0.68823432351227
ETV4	THUMPD3	1.72644408372541
ETV4	LNP1	0.603682573948001
ETV4	EIF3L	0.698520506736078
ETV4	NDUFS3	0.761653594558843
ETV4	YBEY	2.74388888236362
ETV4	RPL6	1.49888056189301
ETV4	RRAS	1.83275258979071
ETV4	MN1	0.823820722394049
ETV4	RPS6	0.456300810010378
ETV4	ZNF768	8.19855526634998
ETV4	RPL28	1.26923298220581
ETV4	LYRM1	0.440799454810081
ETV4	NFS1	0.445662708708612
ETV4	NELFE	0.576976781115224
ETV4	RPL18A	1.28786637598379
ETV4	RPL29	0.48883992668715
ETV4	TMEM109	0.491013089077882
ETV4	DUSP6	3.36502843281604
ETV4	ARPC4	1.29006602977216
ETV4	CCDC51	2.74912470634751
ETV4	RACK1	0.889163219543425
ETV4	RPS14	0.487035734425161
ETV4	SALL2	0.478884533814194
ETV4	RPS7	1.09819775907278
ETV4	RPS19	2.2867004022995
ETV4	NRARP	1.06346136291862
ETV4	GNG11	0.832381100427355
ETV4	TXNIP	0.61763751313813
ETV4	RPL12	0.47120619202725
ETV4	LSM5	0.741282933570913
ETV4	RPS5	0.582308996199304
ETV4	IGFBP4	0.695352108068184
ETV4	PLEKHO2	1.58259005345322
ETV4	SNRPB	0.474330035250241
ETV4	RAB13	8.64717110567656
ETV4	TFB2M	0.481371465416171
ETV4	PPM1G	0.766234877554845
ETV4	S100A16	0.639742669490646
ETV4	RPL19	0.600547010559524
ETV4	ZDHHC4	0.782594946131114
MYC	EPN1	0.471026720378521
MYC	CD2BP2	1.21987621416789
MYC	RPL27A	0.627292055247466
MYC	RPS19	1.72693792873117
MYC	NIP7	7.42666999891424
MYC	RPS21	0.963766295344221
MYC	POLR2H	0.775853043625094
MYC	RPS14	0.929981384520243
MYC	CCDC51	1.35927943434623
MYC	EIF2A	0.424254249456846
MYC	UBLCP1	0.523747104759611
MYC	LIMD2	2.00188208571248
MYC	CHMP2A	0.434006145130778
MYC	PPAN	2.28977412147653
MYC	GAS5	1.39488717217116
MYC	RPL37	0.458735168733064
MYC	SNHG19	2.60736094842578
MYC	RPL32	1.25509644909451
MYC	ZNF579	1.05014863709091
MYC	RPS27	0.642385541726256
MYC	MFSD10	0.821209797050173
MYC	ITPA	1.33425686772302
MYC	RARA	0.46975444932898
MYC	RPL6	0.926247153410774
MYC	GIN1	0.776220151842582
MYC	GNPTG	0.962408197861906
MYC	AKT1S1	5.21202533941696
MYC	MRPL28	4.1672015027559
MYC	YRDC	0.452142036747772
MYC	PATZ1	1.00616691908255
MYC	RACK1	1.54592348751579
MYC	RPL8	0.731358885492812
MYC	LRRC8A	0.597401242782247
MYC	TUFM	0.997684104077371
MYC	TNFRSF1A	0.606541615466062
MYC	HBEGF	1.63346792160754
MYC	RPL28	2.01202054143006
MYC	RPS18	1.53409740142238
MYC	MRPL10	1.31392020025118
MYC	RFXANK	1.28346958639835
MYC	MYL12A	0.577549982108765
MYC	BORCS8	1.04526366866739
MYC	FBXL12	0.510071640331168
MYC	LINC00467	0.605313271033681
MYC	RPL26	0.814002779352178
MYC	PEF1	2.91336990021958
MYC	UBXN8	0.583092944053829
MYC	DACH2	0.42190483949584
MYC	ENOPH1	0.932268224081711
MYC	MRPL12	1.85839169072277
MYC	PEX7	4.14971762479794
MYC	RPS16	1.14245798861452
MYC	SNHG11	1.31417192890443
MYC	TRMO	1.63742102307765
MYC	RPL10	2.36644647771108
MYC	MYC	1
MYC	ZDHHC16	1.39355435469546
MYC	HMGA1	0.944748604942116
MYC	ZNF436	1.1399940660838
MYC	PEA15	0.688973670979962
MYC	UTP11	0.57895184741696
MYC	DCLRE1B	0.438955317746909
MYC	SCAMP2	0.866781667928023
MYC	RPS5	1.3544429510816
MYC	RPL7	0.651783056576315
MYC	EXOSC5	3.80149781322722
MYC	EIF3E	0.701175364699273
MYC	MRPL17	0.596886617505794
MYC	RWDD2B	2.04604071238032
MYC	RPL19	1.52234790437609
MYC	PTDSS2	0.516236572898505
MYC	PRMT1	1.80339100514932
MYC	GSX2	1.10502729767251
MYC	NME2	1.16287088493939
MYC	RTN4R	0.619543991762356
MYC	CCND1	0.869308423224452
MYC	NRN1	0.565071824274267
MYC	TFAP4	0.402898272930728
MYC	SMIM20	0.454835795669975
MYC	NLE1	0.553287927536382
MYC	ZFAS1	0.608669020527978
MYC	YBX1	0.409242423205209
MYC	EPHX1	0.927810682751659
MYC	PDLIM4	0.602739032029549
MYC	LIMS1	0.445223530987469
MYC	XAB2	0.676023016759939
MYC	RPL23A	1.28331846928083
MYC	BTF3	0.729295124426989
MYC	RPS27A	0.795212094316723
MYC	CD82	2.57870068804583
MYC	CORO1B	0.444760850164095
MYC	NTMT1	0.913383652505739
MYC	DPCD	0.626594983365618
MYC	ALDH16A1	0.445081800293842
MYC	MMP28	1.24394712146437
MYC	AIF1L	1.58734816287454
MYC	RPL18A	4.05618077625334
MYC	DOLPP1	2.04797447433244
MYC	DMRT2	3.29605377232848
MYC	GGCT	0.886832432286404
MYC	ELK1	1.2405926691396
MYC	ACTL6A	0.495446504283189
MYC	FDPS	0.848417789184243
MYC	HIGD1A	1.9031805436326
MYC	DHCR7	0.509119093807445
MYC	MRPL18	0.593269365063541
MYC	GRB14	0.583455457159693
MYC	RPLP0	2.09357390919746
MYC	SERPINE2	0.618373436532132
MYC	ACAT2	0.440168879090129
MYC	BORCS6	1.16142268096066
MYC	TSC22D3	0.504335221910197
MYC	ATP2A1-AS1	1.11387559334733
MYC	THAP8	3.04195057858626
MYC	SLC1A6	3.23189645253851
MYC	SRPX	0.96236754012313
MYC	EEF1A1	0.642644278662518
MYC	USF2	0.471989811632867
MYC	PEPD	1.23203798819717
MYC	SLC35A5	0.473909485486998
MYC	RAB1B	0.594949165766511
MYC	RPS12	2.39913847289047
MYC	RAN	0.806835668663995
MYC	DYNLT1	0.59862369842723
MYC	TLCD1	1.08567976468102
MYC	TMEM129	1.3982082188135
MYC	RPS3A	0.413558984619963
MYC	GSTT2B	0.757210897227479
MYC	NDP	0.681188494537375
MYC	ID3	2.02287046621248
MYC	NSG1	1.81748457779662
MYC	COTL1	3.23440492475531
MYC	IFNGR2	3.10554257802467
MYC	APOC1	0.871616700911809
MYC	NEFM	0.0212231326698238
MYC	NIFK	0.543735105104139
MYC	CAAP1	1.63067229549261
MYC	RPL30	0.506629112451616
MYC	RPL37A	0.594896154511836
MYC	TRMT10A	0.609909415646203
MYC	RPSA	0.817891465729298
MYC	RPS15	0.816169293169528
MYC	MFF	0.451793847329594
MYC	TATDN1	0.530996952967638
MYC	RPL13A	0.767776653972471
MYC	RPS13	1.27282081309367
MYC	RPS11	0.608957153137908
MYC	EVA1B	0.501799280399112
MYC	CITED2	0.402550913560123
MYC	IL17RE	0.411671156186208
MYC	RPL34	0.6174015396887
MYC	PCCB	0.590928966665958
MYC	CCDC184	1.71505973824533
MYC	PNO1	1.02397086484055
MYC	RPL35A	0.918587245088541
MYC	DCTPP1	1.1560151939978
MYC	RPLP2	0.998036732693363
MYC	DUSP23	0.482232296492113
MYC	LINC00634	0.671363018759987
MYC	DIMT1	1.88040264810114
MYC	PPP1R14B	3.68061269018337
MYC	B3GNT9	0.489211153670826
MYC	CAHM	2.05255408781057
MYC	RIPPLY2	1.22044125210556
MYC	GEMIN7	0.443598968678309
MYC	IMPDH2	2.64509333541999
MYC	BSG	0.558952802861486
MYC	C14orf132	2.53871300050826
MYC	EIF5AL1	0.460314665763512
MYC	RPL14	1.22918458765124
MYC	MRPL24	0.942249487169247
MYC	MED16	1.23925895293621
MYC	RPS8	1.66679880602912
MYC	LOH12CR2	0.60964032944815
MYC	UBE2V2	1.46489353126203
MYC	SYNJ2BP-COX16	0.761802908713124
MYC	RPL10A	1.26043976420766
MYC	ALG3	0.93686617477933
MYC	RPS2	1.54323180651221
MYC	RPS29	0.743617342110725
MYC	RPS28	2.18511157036539
MYC	BNIP1	0.433626128644962
MYC	SYCE1L	0.409425084367109
MYC	RPL11	0.654226518165537
MYC	GMPPB	8.53657617865006
MYC	ZNF239	9.31307820480774
MYC	RPL12	1.84165640879643
MYC	RPS3	0.732546136438688
MYC	DLL3	0.509971542063962
MYC	CMC1	1.33198738569636
MYC	OSGIN2	0.695414034449453
MYC	DOHH	0.450146427795714
MYC	RPLP1	1.58205204657185
MYC	BTBD17	1.62513212245101
MYC	GPX1	1.88761930644912
MYC	TSPAN33	1.3989074976519
NFYB	CDK2AP2	0.49907681923283
NFYB	UBALD2	0.433572591609441
NFYB	CDKN3	2.83552708536555
NFYB	HMGB2	1.57850861691005
NFYB	TXNIP	0.784441315675379
NFYB	MKNK2	0.579643640781024
NFYB	HMGB1	0.952336630202657
NFYB	AGPAT1	1.63434397251791
NFYB	SKA2	2.80970689174778
NFYB	ANP32A	0.488874955230749
NFYB	PCNA	1.48094529976311
NFYB	ACAT2	0.418566496068028
NFYB	HSCB	0.471752187289068
NFYB	GGCT	0.761452444863508
NFYB	SLC2A8	0.57848487738933
NFYB	WBP1	0.756860581099129
NFYB	NUBP2	0.74837175749981
NFYB	CKS1B	2.17670437389224
NFYB	CCDC167	0.56855669028303
NFYB	DUSP6	0.458105598893065
NFYB	DNAJC4	1.94818927890276
NFYB	SNRPA	1.50923168765633
NFYB	FDPS	0.458168823516463
NFYB	DBI	0.40950468389423
NFYB	SYDE1	1.03182752452469
NFYB	ARL6IP6	0.949697175885502
NFYB	UBE2T	1.69325730671383
NFYB	AURKA	3.73701769754189
NFYB	HMGB3	0.77407952575807
NFYB	KPNA2	4.49053685006838
NFYB	SNRNP25	0.99309081560331
NFYB	ILF2	3.49621689542017
NFYB	PNRC2	1.32860784309593
NFYB	HMGN2	2.93494691272418
NFYB	FAM107B	0.666712471582879
NFYB	CALM2	2.52714462235179
NFYB	FAM110A	2.46875014885374
NFYB	EIF5	0.880667800711728
NFYB	ARL6IP1	4.82966040969202
NFYB	MRM3	4.42494436372983
NFYB	MORN2	0.415689181425316
NFYB	HMG20B	0.615077864214271
NFYB	CBX1	1.87001561595442
NFYB	UBTD2	0.83558908573684
NFYB	PIM3	0.704472630167202
NFYB	AKR1B1	0.415901820479057
NFYB	CSE1L	0.820713088441973
NFYB	MICU2	0.591329237513763
NFYB	CKAP2	3.44318019072735
NFYB	UCP2	1.78585485824563
NFYB	PRPSAP2	0.935493908161701
NFYB	RALY	0.60085721203217
NFYB	DRG1	3.28831783210928
NFYB	C5orf51	0.456379855315944
NFYB	C12orf65	0.531586451908713
NFYB	CKS2	0.989147648698335
NFYB	RFC5	1.0211655849116
NFYB	BUB3	3.32240618465018
NFYB	C12orf57	0.506768963396378
NFYB	HNRNPA1	1.71489288815408
NFYB	RCCD1	6.03633087704087
NFYB	LRRC20	0.824379620739663
NFYB	ZFAND6	4.16845660616753
NFYB	TMA7	0.430611556883218
NFYB	SNHG10	0.859064463937966
NFYB	ARX	0.484415720668485
NFYB	PHF5A	0.412619813904452
NFYB	LINC01159	3.06717271686117
NFYB	RNF34	0.519560096169747
NFYB	RHEB	0.946727995584341
NFYB	CETN2	0.401910170724421
NFYB	TUBB4B	10.8715460990003
NFYB	CDR2L	0.620489229347623
NFYB	RPA2	0.625532885600137
NFYB	ATF5	1.68786290764231
NFYB	DYNLT3	0.444159878422981
NFYB	TRAF7	2.48354232683951
NFYB	PRTFDC1	0.910377862769712
NFYB	NF2	0.821959188872446
NFYB	NFYB	1
NFYB	FGF13	0.791958055488215
NFYB	SNHG19	1.96257228296954
NFYB	ARPC5	0.540890931688508
NFYB	SRSF3	0.540106092948477
NFYB	MAZ	3.9395620100599
NFYB	RBM3	0.46668637684908
NFYB	CCNG1	0.439114319475817
NFYB	TMEM218	0.905619535455412
NFYB	POLR2I	1.48215618546494
NFYB	LRFN1	0.550659358571811
NFYB	PTMS	2.46830085855068
NFYB	METRN	0.907498561917394
NFYB	SAPCD2	1.57192443511089
NFYB	PYCR1	1.29438736161494
NFYB	CCDC25	0.514976237109084
NFYB	FGGY	0.679750817497397
NFYB	PRMT1	1.02606026291047
NFYB	NCL	0.427864862649046
NFYB	ZNF768	0.746116452970082
NFYB	SNRPF	0.474705850167981
NFYB	MIIP	0.846095768093045
NFYB	PMEPA1	0.670122682640208
NFYB	DNAJC8	0.405984559068834
NFYB	RPL13A	0.952609575397225
NFYB	TBL2	0.709265184604025
NFYB	STMN1	2.1666890226483
NFYB	FBXL12	1.32739993282124
NFYB	NDUFA11	1.24155613530183
NFYB	RPS19	0.818432515435332
NFYB	AAMDC	1.566162725055
NFYB	PEG10	48.3084627371402
NFYB	APEH	1.00992484640289
NFYB	MAOA	1.35589067339767
NFYB	CNOT8	0.524262847583331
NFYB	ATP1A3	0.419232031506182
NFYB	MAD2L2	0.721061477805376
NFYB	NUCKS1	3.58664696942665
NFYB	RFXANK	0.559316386594517
NFYB	S100A13	1.66072923349329
NFYB	MRPL49	1.67825756664477
NFYB	SNTA1	1.05510482508831
NFYB	NRN1	0.549063872053021
NFYB	PSRC1	0.684120015543982
NFYB	KLHL26	0.747206903699164
NFYB	RBM8A	0.777769389263236
NFYB	HAT1	0.568193716675047
NFYB	LASP1	0.428163298251463
NFYB	ISYNA1	3.71199742232638
NFYB	FBXO17	0.487881727495422
NFYB	DCTPP1	0.56324317015607
NFYB	DDAH2	0.917699395497097
NFYB	DNAL4	0.634451965732903
NFYB	MARCKS	0.534301930674428
NFYB	RNF26	0.572388433878375
NFYB	EAPP	0.743890912895957
NFYB	MSRB1	0.51604860344784
NFYB	ST20	0.630001215729764
NFYB	SLC9A3R2	0.793074054330714
NFYB	ZNF414	0.543985710386814
NFYB	VMA21	0.480139571147303
NFYB	CHRNB1	0.871096148243429
NFYB	SNHG6	1.30964836122533
NFYB	PTTG1	1.60748783284875
NFYB	ZSCAN31	0.866875030486507
NFYB	NUDT8	0.476256923599295
NFYB	MRPS14	1.0841358021449
NFYB	ZNF579	0.581274566681464
NFYB	TUBB	1.91027154699073
NFYB	ABHD8	1.75325973273325
NFYB	LDHA	0.78986262433822
NFYB	ING1	0.492928441501668
NFYB	PSIP1	0.916759700590397
NFYB	TMEM141	0.554742606158375
NFYB	DOLK	0.569469856458403
NFYB	SNHG8	0.7478986751421
NFYB	TIPRL	0.485645875132551
NFYB	POLR1D	1.69492695576094
NFYB	TADA3	0.702781836487761
NFYB	PAFAH1B3	1.36774472115697
NFYB	GAS2L1	0.823240948874686
NFYB	COPG2	0.757568740284133
NFYB	HINT1	0.515800381540941
NFYB	YBX1	0.629664686963719
NFYB	NUDCD2	1.40529318827366
NFYB	BCL7C	0.699206527971547
NFYB	AHCY	0.777079899666191
NFYB	SUCLG2	0.552638097994493
NFYB	EIF4G2	1.02058490191576
NFYB	CPTP	0.636323045649037
NFYB	IRF2BP1	0.446695262588077
NFYB	NEURL1B	0.461694286292944
NFYB	VPS4A	0.663370364391463
NFYB	CDKN2C	0.936462759475244
NFYB	BGN	0.58580911668783
NFYB	MTFMT	0.453506942782498
NFYB	ANKRD9	3.36774307888516
NFYB	TUBB3	0.48830592354654
NFYB	YWHAQ	0.747108586962991
NFYB	GRK6	1.67314122385811
NFYB	RNF5	0.785548959442644
NFYB	C2orf69	1.13363362251422
NFYB	NSMCE4A	0.456008720520211
NFYB	HNRNPH2	1.42445348240424
NFYB	CISTR	0.82804666238464
NFYB	LSM1	0.793318312556729
NFYB	OLA1	1.2588454916705
NFYB	PHF23	0.832451690567068
NFYB	FAXC	0.628692074798218
NFYB	CTDSP2	0.431024718340148
NFYB	PPDPF	0.711324496614766
NFYB	PSMD14	0.435689653852567
NFYB	NXPH3	0.422012198080697
NFYB	TUBB2A	0.514974505284403
NFYB	GNPNAT1	0.97781877903369
NFYB	ZNF423	1.35637389826756
NFYB	REEP4	1.09511787927005
NFYB	RUVBL2	2.33310069283043
NFYB	TCP1	1.043461176851
NFYB	MRPL18	0.40993449766551
NFYB	PSMD10	0.407911300461786
NFYB	ACTR1B	0.702820858775826
NFYB	FBXO5	1.10271255119576
NFYB	NTMT1	1.32935723070328
NFYB	IMMP1L	1.25102653304811
NFYB	ACOT8	0.976797744177043
NFYB	TMSB15A	1.88666724937169
NFYB	TP53TG1	0.631107217435877
NFYB	IFT22	1.16981026545953
NFYB	RPL15	1.2614130433168
NFYB	ANP32E	0.902815996106316
NFYB	HMBS	1.40012929006507
NFYB	DDX39A	2.16212339819412
NFYB	MMD	0.709115031273135
NFYB	SRP9	0.433694515070773
NFYB	GPX4	0.474654894388843
NFYB	TSPAN13	0.64423783956304
NFYB	SET	0.8110646580745
NFYB	HAPLN1	0.410846931329273
NFYB	RGS9	0.45534069372999
NFYB	LIX1L	1.34585197347347
NFYB	FGD5-AS1	2.65468515879571
NFYB	SAP30L	2.76291817435494
NFYB	TRIOBP	0.469685004270993
NFYB	DCXR	1.31779169818717
NFYB	CPS1	0.825682685428403
NFYB	CDKN2AIP	0.584506410523032
NFYB	CRKL	0.496671367537437
NFYB	CSRP1	0.649793029635063
NFYB	MAGOH	0.636319771276173
NFYB	ARL13B	1.32054107093931
NFYB	RPL14	0.410619855232792
NFYB	NXT1	1.4936145021997
NFYB	SMS	0.770810277127825
NFYB	RPA1	0.73792812888671
NFYB	RANBP1	1.90540299670186
NFYB	YES1	1.03964268856335
NFYB	UBR7	0.479294131480133
NFYB	TUBA1B	1.7407559388753
NFYB	LYRM9	0.909372143183661
NFYB	TKFC	0.650006732726778
NFYB	RMI1	1.41034168372943
NFYB	DPYSL4	0.44141064090808
NFYB	HSPB11	0.453032995085578
NFYB	CARHSP1	0.420831418853292
NFYB	ACADS	0.40855566242368
NFYB	PIM1	6.83163793106042
NFYB	PTP4A2	2.1665655879314
NFYB	TMSB10	0.626114893258725
NFYB	TNIP2	0.648051464140739
NFYB	ZFAND1	2.29453662457395
NFYB	SUMO3	2.47830364568419
NFYB	FDX1	1.74992423383039
NFYB	PEF1	2.19375606735947
NFYB	NR2C2AP	2.75398431292243
NFYB	TMPO	1.01279903561206
NFYB	CBX3	0.714436739788456
NFYB	DEK	1.29487240564477
NFYB	MAGEF1	0.468385214066171
NFYB	CCNI	1.535378253268
NFYB	PLEKHF2	3.15622431981908
NFYB	POLR1E	3.48267752915028
NFYB	TRIM5	1.76686232557498
NFYB	PTGR1	5.80525968749633
NFYB	VASP	1.28546599072226
NFYB	HHIP-AS1	1.09996801617227
NFYB	BTG3	2.50486264493787
NFYB	RGS19	1.32360787039602
NFYB	MROH8	0.165985437640869
NFYB	RPS21	1.08640231340525
NFYB	GMIP	2.44054713394446
NFYB	BCL7B	0.429245991800997
NFYB	ZNF213	0.640809001733978
NFYB	PDHB	0.506330046993109
NFYB	TMEM183A	3.14993019426432
NFYB	USP39	0.736561159714761
NFYB	PEX7	0.514192490121501
NFYB	SEPHS1	0.412778382027929
NFYB	NDUFA6	0.659711835405917
NFYB	PSMD4	0.740814757472813
NFYB	NDUFV3	0.905636291678108
NFYB	KXD1	0.542466303057023
NFYB	CCNB1	3.0493332708214
NFYB	UBE2I	0.670803280564011
NFYB	TAX1BP3	0.87425147071163
NFYB	PMF1	0.496659515938691
NFYB	CCDC115	0.499518441444421
NFYB	SEPHS2	0.451295479417295
NFYB	NCK1	0.473107064932857
NFYB	BTBD17	0.613014662256173
NFYB	RPL10	1.7630879905093
NFYB	NEK6	0.475818252202399
NFYB	LSM5	7.0269121465944
NFYB	ANGPTL2	0.914972028446991
NFYB	ZNF626	1.80147334319335
NFYB	MSN	1.59469353910688
NFYB	DCTN3	1.21049019744218
NFYB	KIF5B	1.35648911925102
NFYB	RALBP1	1.43235733616391
NFYB	PAK2	1.47598136890408
NFYB	COX8A	0.770280250119456
NFYB	SMC3	1.06210575921181
NFYB	WIPI2	1.71584256202025
NFYB	RPS18	1.92690630638118
NFYB	EIF3F	1.2289540704719
NFYB	NPM3	1.22305878203218
NFYB	CDC42EP3	1.16038093256792
NFYB	RFC2	1.10103893037775
NFYB	RAB33B	0.885165594938001
NFYB	RASSF1	1.8471758849404
